dataset,image_id,filepath,source_split,partition,source_group_id
coco-rem,000000002587,/home/felix/fiftyone/coco-2017/validation/data/000000002587.jpg,validation,locked_confirmation,000000002587
coco-rem,000000002592,/home/felix/fiftyone/coco-2017/validation/data/000000002592.jpg,validation,locked_confirmation,000000002592
coco-rem,000000002685,/home/felix/fiftyone/coco-2017/validation/data/000000002685.jpg,validation,locked_confirmation,000000002685
coco-rem,000000002923,/home/felix/fiftyone/coco-2017/validation/data/000000002923.jpg,validation,locked_confirmation,000000002923
coco-rem,000000003156,/home/felix/fiftyone/coco-2017/validation/data/000000003156.jpg,validation,locked_confirmation,000000003156
coco-rem,000000003255,/home/felix/fiftyone/coco-2017/validation/data/000000003255.jpg,validation,locked_confirmation,000000003255
coco-rem,000000003501,/home/felix/fiftyone/coco-2017/validation/data/000000003501.jpg,validation,locked_confirmation,000000003501
coco-rem,000000003553,/home/felix/fiftyone/coco-2017/validation/data/000000003553.jpg,validation,locked_confirmation,000000003553
coco-rem,000000003661,/home/felix/fiftyone/coco-2017/validation/data/000000003661.jpg,validation,locked_confirmation,000000003661
coco-rem,000000003845,/home/felix/fiftyone/coco-2017/validation/data/000000003845.jpg,validation,locked_confirmation,000000003845
coco-rem,000000003934,/home/felix/fiftyone/coco-2017/validation/data/000000003934.jpg,validation,locked_confirmation,000000003934
coco-rem,000000004134,/home/felix/fiftyone/coco-2017/validation/data/000000004134.jpg,validation,locked_confirmation,000000004134
coco-rem,000000004395,/home/felix/fiftyone/coco-2017/validation/data/000000004395.jpg,validation,locked_confirmation,000000004395
coco-rem,000000004495,/home/felix/fiftyone/coco-2017/validation/data/000000004495.jpg,validation,locked_confirmation,000000004495
coco-rem,000000004765,/home/felix/fiftyone/coco-2017/validation/data/000000004765.jpg,validation,locked_confirmation,000000004765
coco-rem,000000004795,/home/felix/fiftyone/coco-2017/validation/data/000000004795.jpg,validation,locked_confirmation,000000004795
coco-rem,000000005001,/home/felix/fiftyone/coco-2017/validation/data/000000005001.jpg,validation,locked_confirmation,000000005001
coco-rem,000000005037,/home/felix/fiftyone/coco-2017/validation/data/000000005037.jpg,validation,locked_confirmation,000000005037
coco-rem,000000005060,/home/felix/fiftyone/coco-2017/validation/data/000000005060.jpg,validation,locked_confirmation,000000005060
coco-rem,000000005193,/home/felix/fiftyone/coco-2017/validation/data/000000005193.jpg,validation,locked_confirmation,000000005193
coco-rem,000000005477,/home/felix/fiftyone/coco-2017/validation/data/000000005477.jpg,validation,locked_confirmation,000000005477
coco-rem,000000005503,/home/felix/fiftyone/coco-2017/validation/data/000000005503.jpg,validation,locked_confirmation,000000005503
coco-rem,000000005529,/home/felix/fiftyone/coco-2017/validation/data/000000005529.jpg,validation,locked_confirmation,000000005529
coco-rem,000000005586,/home/felix/fiftyone/coco-2017/validation/data/000000005586.jpg,validation,locked_confirmation,000000005586
coco-rem,000000005600,/home/felix/fiftyone/coco-2017/validation/data/000000005600.jpg,validation,locked_confirmation,000000005600
coco-rem,000000005992,/home/felix/fiftyone/coco-2017/validation/data/000000005992.jpg,validation,locked_confirmation,000000005992
coco-rem,000000006012,/home/felix/fiftyone/coco-2017/validation/data/000000006012.jpg,validation,locked_confirmation,000000006012
coco-rem,000000006040,/home/felix/fiftyone/coco-2017/validation/data/000000006040.jpg,validation,locked_confirmation,000000006040
coco-rem,000000006213,/home/felix/fiftyone/coco-2017/validation/data/000000006213.jpg,validation,locked_confirmation,000000006213
coco-rem,000000006460,/home/felix/fiftyone/coco-2017/validation/data/000000006460.jpg,validation,locked_confirmation,000000006460
coco-rem,000000006471,/home/felix/fiftyone/coco-2017/validation/data/000000006471.jpg,validation,locked_confirmation,000000006471
coco-rem,000000006614,/home/felix/fiftyone/coco-2017/validation/data/000000006614.jpg,validation,locked_confirmation,000000006614
coco-rem,000000006723,/home/felix/fiftyone/coco-2017/validation/data/000000006723.jpg,validation,locked_confirmation,000000006723
coco-rem,000000006763,/home/felix/fiftyone/coco-2017/validation/data/000000006763.jpg,validation,locked_confirmation,000000006763
coco-rem,000000006771,/home/felix/fiftyone/coco-2017/validation/data/000000006771.jpg,validation,locked_confirmation,000000006771
coco-rem,000000006818,/home/felix/fiftyone/coco-2017/validation/data/000000006818.jpg,validation,locked_confirmation,000000006818
coco-rem,000000006894,/home/felix/fiftyone/coco-2017/validation/data/000000006894.jpg,validation,locked_confirmation,000000006894
coco-rem,000000006954,/home/felix/fiftyone/coco-2017/validation/data/000000006954.jpg,validation,locked_confirmation,000000006954
coco-rem,000000007088,/home/felix/fiftyone/coco-2017/validation/data/000000007088.jpg,validation,locked_confirmation,000000007088
coco-rem,000000007108,/home/felix/fiftyone/coco-2017/validation/data/000000007108.jpg,validation,locked_confirmation,000000007108
coco-rem,000000007278,/home/felix/fiftyone/coco-2017/validation/data/000000007278.jpg,validation,locked_confirmation,000000007278
coco-rem,000000007281,/home/felix/fiftyone/coco-2017/validation/data/000000007281.jpg,validation,locked_confirmation,000000007281
coco-rem,000000007386,/home/felix/fiftyone/coco-2017/validation/data/000000007386.jpg,validation,locked_confirmation,000000007386
coco-rem,000000007511,/home/felix/fiftyone/coco-2017/validation/data/000000007511.jpg,validation,locked_confirmation,000000007511
coco-rem,000000007574,/home/felix/fiftyone/coco-2017/validation/data/000000007574.jpg,validation,locked_confirmation,000000007574
coco-rem,000000007784,/home/felix/fiftyone/coco-2017/validation/data/000000007784.jpg,validation,locked_confirmation,000000007784
coco-rem,000000007795,/home/felix/fiftyone/coco-2017/validation/data/000000007795.jpg,validation,locked_confirmation,000000007795
coco-rem,000000007816,/home/felix/fiftyone/coco-2017/validation/data/000000007816.jpg,validation,locked_confirmation,000000007816
coco-rem,000000007818,/home/felix/fiftyone/coco-2017/validation/data/000000007818.jpg,validation,locked_confirmation,000000007818
coco-rem,000000007888,/home/felix/fiftyone/coco-2017/validation/data/000000007888.jpg,validation,locked_confirmation,000000007888
coco-rem,000000007977,/home/felix/fiftyone/coco-2017/validation/data/000000007977.jpg,validation,locked_confirmation,000000007977
coco-rem,000000007991,/home/felix/fiftyone/coco-2017/validation/data/000000007991.jpg,validation,locked_confirmation,000000007991
coco-rem,000000008021,/home/felix/fiftyone/coco-2017/validation/data/000000008021.jpg,validation,locked_confirmation,000000008021
coco-rem,000000008211,/home/felix/fiftyone/coco-2017/validation/data/000000008211.jpg,validation,locked_confirmation,000000008211
coco-rem,000000008277,/home/felix/fiftyone/coco-2017/validation/data/000000008277.jpg,validation,locked_confirmation,000000008277
coco-rem,000000008532,/home/felix/fiftyone/coco-2017/validation/data/000000008532.jpg,validation,locked_confirmation,000000008532
coco-rem,000000008629,/home/felix/fiftyone/coco-2017/validation/data/000000008629.jpg,validation,locked_confirmation,000000008629
coco-rem,000000008690,/home/felix/fiftyone/coco-2017/validation/data/000000008690.jpg,validation,locked_confirmation,000000008690
coco-rem,000000008762,/home/felix/fiftyone/coco-2017/validation/data/000000008762.jpg,validation,locked_confirmation,000000008762
coco-rem,000000008844,/home/felix/fiftyone/coco-2017/validation/data/000000008844.jpg,validation,locked_confirmation,000000008844
coco-rem,000000008899,/home/felix/fiftyone/coco-2017/validation/data/000000008899.jpg,validation,locked_confirmation,000000008899
coco-rem,000000009378,/home/felix/fiftyone/coco-2017/validation/data/000000009378.jpg,validation,locked_confirmation,000000009378
coco-rem,000000009400,/home/felix/fiftyone/coco-2017/validation/data/000000009400.jpg,validation,locked_confirmation,000000009400
coco-rem,000000009448,/home/felix/fiftyone/coco-2017/validation/data/000000009448.jpg,validation,locked_confirmation,000000009448
coco-rem,000000009483,/home/felix/fiftyone/coco-2017/validation/data/000000009483.jpg,validation,locked_confirmation,000000009483
coco-rem,000000009590,/home/felix/fiftyone/coco-2017/validation/data/000000009590.jpg,validation,locked_confirmation,000000009590
coco-rem,000000009769,/home/felix/fiftyone/coco-2017/validation/data/000000009769.jpg,validation,locked_confirmation,000000009769
coco-rem,000000009772,/home/felix/fiftyone/coco-2017/validation/data/000000009772.jpg,validation,locked_confirmation,000000009772
coco-rem,000000009891,/home/felix/fiftyone/coco-2017/validation/data/000000009891.jpg,validation,locked_confirmation,000000009891
coco-rem,000000009914,/home/felix/fiftyone/coco-2017/validation/data/000000009914.jpg,validation,locked_confirmation,000000009914
coco-rem,000000010092,/home/felix/fiftyone/coco-2017/validation/data/000000010092.jpg,validation,locked_confirmation,000000010092
coco-rem,000000010363,/home/felix/fiftyone/coco-2017/validation/data/000000010363.jpg,validation,locked_confirmation,000000010363
coco-rem,000000010583,/home/felix/fiftyone/coco-2017/validation/data/000000010583.jpg,validation,locked_confirmation,000000010583
coco-rem,000000010707,/home/felix/fiftyone/coco-2017/validation/data/000000010707.jpg,validation,locked_confirmation,000000010707
coco-rem,000000010764,/home/felix/fiftyone/coco-2017/validation/data/000000010764.jpg,validation,locked_confirmation,000000010764
coco-rem,000000010977,/home/felix/fiftyone/coco-2017/validation/data/000000010977.jpg,validation,locked_confirmation,000000010977
coco-rem,000000010995,/home/felix/fiftyone/coco-2017/validation/data/000000010995.jpg,validation,locked_confirmation,000000010995
coco-rem,000000011051,/home/felix/fiftyone/coco-2017/validation/data/000000011051.jpg,validation,locked_confirmation,000000011051
coco-rem,000000011122,/home/felix/fiftyone/coco-2017/validation/data/000000011122.jpg,validation,locked_confirmation,000000011122
coco-rem,000000011149,/home/felix/fiftyone/coco-2017/validation/data/000000011149.jpg,validation,locked_confirmation,000000011149
coco-rem,000000011197,/home/felix/fiftyone/coco-2017/validation/data/000000011197.jpg,validation,locked_confirmation,000000011197
coco-rem,000000011511,/home/felix/fiftyone/coco-2017/validation/data/000000011511.jpg,validation,locked_confirmation,000000011511
coco-rem,000000011615,/home/felix/fiftyone/coco-2017/validation/data/000000011615.jpg,validation,locked_confirmation,000000011615
coco-rem,000000011699,/home/felix/fiftyone/coco-2017/validation/data/000000011699.jpg,validation,locked_confirmation,000000011699
coco-rem,000000011760,/home/felix/fiftyone/coco-2017/validation/data/000000011760.jpg,validation,locked_confirmation,000000011760
coco-rem,000000011813,/home/felix/fiftyone/coco-2017/validation/data/000000011813.jpg,validation,locked_confirmation,000000011813
coco-rem,000000012062,/home/felix/fiftyone/coco-2017/validation/data/000000012062.jpg,validation,locked_confirmation,000000012062
coco-rem,000000012120,/home/felix/fiftyone/coco-2017/validation/data/000000012120.jpg,validation,locked_confirmation,000000012120
coco-rem,000000012280,/home/felix/fiftyone/coco-2017/validation/data/000000012280.jpg,validation,locked_confirmation,000000012280
coco-rem,000000012576,/home/felix/fiftyone/coco-2017/validation/data/000000012576.jpg,validation,locked_confirmation,000000012576
coco-rem,000000012639,/home/felix/fiftyone/coco-2017/validation/data/000000012639.jpg,validation,locked_confirmation,000000012639
coco-rem,000000012667,/home/felix/fiftyone/coco-2017/validation/data/000000012667.jpg,validation,locked_confirmation,000000012667
coco-rem,000000012670,/home/felix/fiftyone/coco-2017/validation/data/000000012670.jpg,validation,locked_confirmation,000000012670
coco-rem,000000012748,/home/felix/fiftyone/coco-2017/validation/data/000000012748.jpg,validation,locked_confirmation,000000012748
coco-rem,000000013004,/home/felix/fiftyone/coco-2017/validation/data/000000013004.jpg,validation,locked_confirmation,000000013004
coco-rem,000000013177,/home/felix/fiftyone/coco-2017/validation/data/000000013177.jpg,validation,locked_confirmation,000000013177
coco-rem,000000013201,/home/felix/fiftyone/coco-2017/validation/data/000000013201.jpg,validation,locked_confirmation,000000013201
coco-rem,000000013291,/home/felix/fiftyone/coco-2017/validation/data/000000013291.jpg,validation,locked_confirmation,000000013291
coco-rem,000000013348,/home/felix/fiftyone/coco-2017/validation/data/000000013348.jpg,validation,locked_confirmation,000000013348
coco-rem,000000013546,/home/felix/fiftyone/coco-2017/validation/data/000000013546.jpg,validation,locked_confirmation,000000013546
coco-rem,000000013597,/home/felix/fiftyone/coco-2017/validation/data/000000013597.jpg,validation,locked_confirmation,000000013597
coco-rem,000000013659,/home/felix/fiftyone/coco-2017/validation/data/000000013659.jpg,validation,locked_confirmation,000000013659
coco-rem,000000013729,/home/felix/fiftyone/coco-2017/validation/data/000000013729.jpg,validation,locked_confirmation,000000013729
coco-rem,000000013774,/home/felix/fiftyone/coco-2017/validation/data/000000013774.jpg,validation,locked_confirmation,000000013774
coco-rem,000000013923,/home/felix/fiftyone/coco-2017/validation/data/000000013923.jpg,validation,locked_confirmation,000000013923
coco-rem,000000014007,/home/felix/fiftyone/coco-2017/validation/data/000000014007.jpg,validation,locked_confirmation,000000014007
coco-rem,000000014038,/home/felix/fiftyone/coco-2017/validation/data/000000014038.jpg,validation,locked_confirmation,000000014038
coco-rem,000000014226,/home/felix/fiftyone/coco-2017/validation/data/000000014226.jpg,validation,locked_confirmation,000000014226
coco-rem,000000014380,/home/felix/fiftyone/coco-2017/validation/data/000000014380.jpg,validation,locked_confirmation,000000014380
coco-rem,000000014439,/home/felix/fiftyone/coco-2017/validation/data/000000014439.jpg,validation,locked_confirmation,000000014439
coco-rem,000000014473,/home/felix/fiftyone/coco-2017/validation/data/000000014473.jpg,validation,locked_confirmation,000000014473
coco-rem,000000014831,/home/felix/fiftyone/coco-2017/validation/data/000000014831.jpg,validation,locked_confirmation,000000014831
coco-rem,000000014888,/home/felix/fiftyone/coco-2017/validation/data/000000014888.jpg,validation,locked_confirmation,000000014888
coco-rem,000000015079,/home/felix/fiftyone/coco-2017/validation/data/000000015079.jpg,validation,locked_confirmation,000000015079
coco-rem,000000015254,/home/felix/fiftyone/coco-2017/validation/data/000000015254.jpg,validation,locked_confirmation,000000015254
coco-rem,000000015272,/home/felix/fiftyone/coco-2017/validation/data/000000015272.jpg,validation,locked_confirmation,000000015272
coco-rem,000000015278,/home/felix/fiftyone/coco-2017/validation/data/000000015278.jpg,validation,locked_confirmation,000000015278
coco-rem,000000015335,/home/felix/fiftyone/coco-2017/validation/data/000000015335.jpg,validation,locked_confirmation,000000015335
coco-rem,000000015338,/home/felix/fiftyone/coco-2017/validation/data/000000015338.jpg,validation,locked_confirmation,000000015338
coco-rem,000000015440,/home/felix/fiftyone/coco-2017/validation/data/000000015440.jpg,validation,locked_confirmation,000000015440
coco-rem,000000015497,/home/felix/fiftyone/coco-2017/validation/data/000000015497.jpg,validation,locked_confirmation,000000015497
coco-rem,000000015517,/home/felix/fiftyone/coco-2017/validation/data/000000015517.jpg,validation,locked_confirmation,000000015517
coco-rem,000000015597,/home/felix/fiftyone/coco-2017/validation/data/000000015597.jpg,validation,locked_confirmation,000000015597
coco-rem,000000015660,/home/felix/fiftyone/coco-2017/validation/data/000000015660.jpg,validation,locked_confirmation,000000015660
coco-rem,000000015746,/home/felix/fiftyone/coco-2017/validation/data/000000015746.jpg,validation,locked_confirmation,000000015746
coco-rem,000000015751,/home/felix/fiftyone/coco-2017/validation/data/000000015751.jpg,validation,locked_confirmation,000000015751
coco-rem,000000015956,/home/felix/fiftyone/coco-2017/validation/data/000000015956.jpg,validation,locked_confirmation,000000015956
coco-rem,000000016010,/home/felix/fiftyone/coco-2017/validation/data/000000016010.jpg,validation,locked_confirmation,000000016010
coco-rem,000000016228,/home/felix/fiftyone/coco-2017/validation/data/000000016228.jpg,validation,locked_confirmation,000000016228
coco-rem,000000016249,/home/felix/fiftyone/coco-2017/validation/data/000000016249.jpg,validation,locked_confirmation,000000016249
coco-rem,000000016439,/home/felix/fiftyone/coco-2017/validation/data/000000016439.jpg,validation,locked_confirmation,000000016439
coco-rem,000000016451,/home/felix/fiftyone/coco-2017/validation/data/000000016451.jpg,validation,locked_confirmation,000000016451
coco-rem,000000016502,/home/felix/fiftyone/coco-2017/validation/data/000000016502.jpg,validation,locked_confirmation,000000016502
coco-rem,000000016598,/home/felix/fiftyone/coco-2017/validation/data/000000016598.jpg,validation,locked_confirmation,000000016598
coco-rem,000000016958,/home/felix/fiftyone/coco-2017/validation/data/000000016958.jpg,validation,locked_confirmation,000000016958
coco-rem,000000017029,/home/felix/fiftyone/coco-2017/validation/data/000000017029.jpg,validation,locked_confirmation,000000017029
coco-rem,000000017031,/home/felix/fiftyone/coco-2017/validation/data/000000017031.jpg,validation,locked_confirmation,000000017031
coco-rem,000000017115,/home/felix/fiftyone/coco-2017/validation/data/000000017115.jpg,validation,locked_confirmation,000000017115
coco-rem,000000017178,/home/felix/fiftyone/coco-2017/validation/data/000000017178.jpg,validation,locked_confirmation,000000017178
coco-rem,000000017182,/home/felix/fiftyone/coco-2017/validation/data/000000017182.jpg,validation,locked_confirmation,000000017182
coco-rem,000000017207,/home/felix/fiftyone/coco-2017/validation/data/000000017207.jpg,validation,locked_confirmation,000000017207
coco-rem,000000017379,/home/felix/fiftyone/coco-2017/validation/data/000000017379.jpg,validation,locked_confirmation,000000017379
coco-rem,000000017436,/home/felix/fiftyone/coco-2017/validation/data/000000017436.jpg,validation,locked_confirmation,000000017436
coco-rem,000000017627,/home/felix/fiftyone/coco-2017/validation/data/000000017627.jpg,validation,locked_confirmation,000000017627
coco-rem,000000017714,/home/felix/fiftyone/coco-2017/validation/data/000000017714.jpg,validation,locked_confirmation,000000017714
coco-rem,000000017899,/home/felix/fiftyone/coco-2017/validation/data/000000017899.jpg,validation,locked_confirmation,000000017899
coco-rem,000000017905,/home/felix/fiftyone/coco-2017/validation/data/000000017905.jpg,validation,locked_confirmation,000000017905
coco-rem,000000017959,/home/felix/fiftyone/coco-2017/validation/data/000000017959.jpg,validation,locked_confirmation,000000017959
coco-rem,000000018150,/home/felix/fiftyone/coco-2017/validation/data/000000018150.jpg,validation,locked_confirmation,000000018150
coco-rem,000000018193,/home/felix/fiftyone/coco-2017/validation/data/000000018193.jpg,validation,locked_confirmation,000000018193
coco-rem,000000018380,/home/felix/fiftyone/coco-2017/validation/data/000000018380.jpg,validation,locked_confirmation,000000018380
coco-rem,000000018491,/home/felix/fiftyone/coco-2017/validation/data/000000018491.jpg,validation,locked_confirmation,000000018491
coco-rem,000000018519,/home/felix/fiftyone/coco-2017/validation/data/000000018519.jpg,validation,locked_confirmation,000000018519
coco-rem,000000018575,/home/felix/fiftyone/coco-2017/validation/data/000000018575.jpg,validation,locked_confirmation,000000018575
coco-rem,000000018737,/home/felix/fiftyone/coco-2017/validation/data/000000018737.jpg,validation,locked_confirmation,000000018737
coco-rem,000000018770,/home/felix/fiftyone/coco-2017/validation/data/000000018770.jpg,validation,locked_confirmation,000000018770
coco-rem,000000018833,/home/felix/fiftyone/coco-2017/validation/data/000000018833.jpg,validation,locked_confirmation,000000018833
coco-rem,000000018837,/home/felix/fiftyone/coco-2017/validation/data/000000018837.jpg,validation,locked_confirmation,000000018837
coco-rem,000000019042,/home/felix/fiftyone/coco-2017/validation/data/000000019042.jpg,validation,locked_confirmation,000000019042
coco-rem,000000019109,/home/felix/fiftyone/coco-2017/validation/data/000000019109.jpg,validation,locked_confirmation,000000019109
coco-rem,000000019221,/home/felix/fiftyone/coco-2017/validation/data/000000019221.jpg,validation,locked_confirmation,000000019221
coco-rem,000000019402,/home/felix/fiftyone/coco-2017/validation/data/000000019402.jpg,validation,locked_confirmation,000000019402
coco-rem,000000019432,/home/felix/fiftyone/coco-2017/validation/data/000000019432.jpg,validation,locked_confirmation,000000019432
coco-rem,000000019742,/home/felix/fiftyone/coco-2017/validation/data/000000019742.jpg,validation,locked_confirmation,000000019742
coco-rem,000000019786,/home/felix/fiftyone/coco-2017/validation/data/000000019786.jpg,validation,locked_confirmation,000000019786
coco-rem,000000019924,/home/felix/fiftyone/coco-2017/validation/data/000000019924.jpg,validation,locked_confirmation,000000019924
coco-rem,000000020059,/home/felix/fiftyone/coco-2017/validation/data/000000020059.jpg,validation,locked_confirmation,000000020059
coco-rem,000000020107,/home/felix/fiftyone/coco-2017/validation/data/000000020107.jpg,validation,locked_confirmation,000000020107
coco-rem,000000020247,/home/felix/fiftyone/coco-2017/validation/data/000000020247.jpg,validation,locked_confirmation,000000020247
coco-rem,000000020333,/home/felix/fiftyone/coco-2017/validation/data/000000020333.jpg,validation,locked_confirmation,000000020333
coco-rem,000000020553,/home/felix/fiftyone/coco-2017/validation/data/000000020553.jpg,validation,locked_confirmation,000000020553
coco-rem,000000020571,/home/felix/fiftyone/coco-2017/validation/data/000000020571.jpg,validation,locked_confirmation,000000020571
coco-rem,000000020992,/home/felix/fiftyone/coco-2017/validation/data/000000020992.jpg,validation,locked_confirmation,000000020992
coco-rem,000000021167,/home/felix/fiftyone/coco-2017/validation/data/000000021167.jpg,validation,locked_confirmation,000000021167
coco-rem,000000021465,/home/felix/fiftyone/coco-2017/validation/data/000000021465.jpg,validation,locked_confirmation,000000021465
coco-rem,000000021503,/home/felix/fiftyone/coco-2017/validation/data/000000021503.jpg,validation,locked_confirmation,000000021503
coco-rem,000000021604,/home/felix/fiftyone/coco-2017/validation/data/000000021604.jpg,validation,locked_confirmation,000000021604
coco-rem,000000021839,/home/felix/fiftyone/coco-2017/validation/data/000000021839.jpg,validation,locked_confirmation,000000021839
coco-rem,000000021879,/home/felix/fiftyone/coco-2017/validation/data/000000021879.jpg,validation,locked_confirmation,000000021879
coco-rem,000000021903,/home/felix/fiftyone/coco-2017/validation/data/000000021903.jpg,validation,locked_confirmation,000000021903
coco-rem,000000022192,/home/felix/fiftyone/coco-2017/validation/data/000000022192.jpg,validation,locked_confirmation,000000022192
coco-rem,000000022371,/home/felix/fiftyone/coco-2017/validation/data/000000022371.jpg,validation,locked_confirmation,000000022371
coco-rem,000000022396,/home/felix/fiftyone/coco-2017/validation/data/000000022396.jpg,validation,locked_confirmation,000000022396
coco-rem,000000022479,/home/felix/fiftyone/coco-2017/validation/data/000000022479.jpg,validation,locked_confirmation,000000022479
coco-rem,000000022589,/home/felix/fiftyone/coco-2017/validation/data/000000022589.jpg,validation,locked_confirmation,000000022589
coco-rem,000000022623,/home/felix/fiftyone/coco-2017/validation/data/000000022623.jpg,validation,locked_confirmation,000000022623
coco-rem,000000022705,/home/felix/fiftyone/coco-2017/validation/data/000000022705.jpg,validation,locked_confirmation,000000022705
coco-rem,000000022755,/home/felix/fiftyone/coco-2017/validation/data/000000022755.jpg,validation,locked_confirmation,000000022755
coco-rem,000000022892,/home/felix/fiftyone/coco-2017/validation/data/000000022892.jpg,validation,locked_confirmation,000000022892
coco-rem,000000022935,/home/felix/fiftyone/coco-2017/validation/data/000000022935.jpg,validation,locked_confirmation,000000022935
coco-rem,000000022969,/home/felix/fiftyone/coco-2017/validation/data/000000022969.jpg,validation,locked_confirmation,000000022969
coco-rem,000000023023,/home/felix/fiftyone/coco-2017/validation/data/000000023023.jpg,validation,locked_confirmation,000000023023
coco-rem,000000023034,/home/felix/fiftyone/coco-2017/validation/data/000000023034.jpg,validation,locked_confirmation,000000023034
coco-rem,000000023126,/home/felix/fiftyone/coco-2017/validation/data/000000023126.jpg,validation,locked_confirmation,000000023126
coco-rem,000000023230,/home/felix/fiftyone/coco-2017/validation/data/000000023230.jpg,validation,locked_confirmation,000000023230
coco-rem,000000023272,/home/felix/fiftyone/coco-2017/validation/data/000000023272.jpg,validation,locked_confirmation,000000023272
coco-rem,000000023359,/home/felix/fiftyone/coco-2017/validation/data/000000023359.jpg,validation,locked_confirmation,000000023359
coco-rem,000000023666,/home/felix/fiftyone/coco-2017/validation/data/000000023666.jpg,validation,locked_confirmation,000000023666
coco-rem,000000023751,/home/felix/fiftyone/coco-2017/validation/data/000000023751.jpg,validation,locked_confirmation,000000023751
coco-rem,000000023781,/home/felix/fiftyone/coco-2017/validation/data/000000023781.jpg,validation,locked_confirmation,000000023781
coco-rem,000000023899,/home/felix/fiftyone/coco-2017/validation/data/000000023899.jpg,validation,locked_confirmation,000000023899
coco-rem,000000023937,/home/felix/fiftyone/coco-2017/validation/data/000000023937.jpg,validation,locked_confirmation,000000023937
coco-rem,000000024021,/home/felix/fiftyone/coco-2017/validation/data/000000024021.jpg,validation,locked_confirmation,000000024021
coco-rem,000000024027,/home/felix/fiftyone/coco-2017/validation/data/000000024027.jpg,validation,locked_confirmation,000000024027
coco-rem,000000024144,/home/felix/fiftyone/coco-2017/validation/data/000000024144.jpg,validation,locked_confirmation,000000024144
