image_id,level,dataset,partition,prompt_strategy
000000480057,4.0,coco-2017,calibration,zeroshot
000000136002,1.0,coco-2017,calibration,zeroshot
000000170780,3.0,coco-2017,calibration,zeroshot
000000267349,2.0,coco-2017,calibration,zeroshot
000000378613,3.0,coco-2017,calibration,zeroshot
000000440726,3.0,coco-2017,calibration,zeroshot
000000433545,2.0,coco-2017,calibration,zeroshot
000000493953,3.0,coco-2017,calibration,zeroshot
000000504306,3.0,coco-2017,calibration,zeroshot
000000051862,3.0,coco-2017,calibration,zeroshot
000000563606,1.0,coco-2017,calibration,zeroshot
000000324688,3.0,coco-2017,calibration,zeroshot
000000401541,3.0,coco-2017,calibration,zeroshot
000000252314,3.0,coco-2017,calibration,zeroshot
000000189404,2.0,coco-2017,calibration,zeroshot
000000298481,3.0,coco-2017,calibration,zeroshot
000000398454,1.0,coco-2017,calibration,zeroshot
000000471409,2.0,coco-2017,calibration,zeroshot
000000574248,4.0,coco-2017,calibration,zeroshot
000000360400,4.0,coco-2017,calibration,zeroshot
000000140919,3.0,coco-2017,calibration,zeroshot
000000341868,3.0,coco-2017,calibration,zeroshot
000000111142,3.0,coco-2017,calibration,zeroshot
000000406895,2.0,coco-2017,calibration,zeroshot
000000426675,3.0,coco-2017,calibration,zeroshot
000000471981,3.0,coco-2017,calibration,zeroshot
000000561027,3.0,coco-2017,calibration,zeroshot
000000407864,3.0,coco-2017,calibration,zeroshot
000000413334,2.0,coco-2017,calibration,zeroshot
000000110901,3.0,coco-2017,calibration,zeroshot
000000364691,3.0,coco-2017,calibration,zeroshot
000000323734,2.0,coco-2017,calibration,zeroshot
000000033901,2.0,coco-2017,calibration,zeroshot
000000268731,3.0,coco-2017,calibration,zeroshot
000000115681,3.0,coco-2017,calibration,zeroshot
000000565932,2.0,coco-2017,calibration,zeroshot
000000314125,3.0,coco-2017,calibration,zeroshot
000000201010,2.0,coco-2017,calibration,zeroshot
000000052527,2.0,coco-2017,calibration,zeroshot
000000553297,2.0,coco-2017,calibration,zeroshot
000000355124,1.0,coco-2017,calibration,zeroshot
000000231889,2.0,coco-2017,calibration,zeroshot
000000247167,2.0,coco-2017,calibration,zeroshot
000000164772,3.0,coco-2017,calibration,zeroshot
000000198079,2.0,coco-2017,calibration,zeroshot
000000207219,2.0,coco-2017,calibration,zeroshot
000000532768,2.0,coco-2017,calibration,zeroshot
000000198798,2.0,coco-2017,calibration,zeroshot
000000015968,1.0,coco-2017,calibration,zeroshot
000000533039,3.0,coco-2017,calibration,zeroshot
000000483285,3.0,coco-2017,calibration,zeroshot
000000002142,4.0,coco-2017,calibration,zeroshot
000000295359,1.0,coco-2017,calibration,zeroshot
000000225543,2.0,coco-2017,calibration,zeroshot
000000500904,3.0,coco-2017,calibration,zeroshot
000000460458,3.0,coco-2017,calibration,zeroshot
000000329940,1.0,coco-2017,calibration,zeroshot
000000501694,2.0,coco-2017,calibration,zeroshot
000000121651,3.0,coco-2017,calibration,zeroshot
000000286720,1.0,coco-2017,calibration,zeroshot
000000363100,3.0,coco-2017,calibration,zeroshot
000000246576,3.0,coco-2017,calibration,zeroshot
000000204867,2.0,coco-2017,calibration,zeroshot
000000327768,3.0,coco-2017,calibration,zeroshot
000000395840,2.0,coco-2017,calibration,zeroshot
000000373997,2.0,coco-2017,calibration,zeroshot
000000481267,2.0,coco-2017,calibration,zeroshot
000000159392,3.0,coco-2017,calibration,zeroshot
000000174499,3.0,coco-2017,calibration,zeroshot
000000245825,2.0,coco-2017,calibration,zeroshot
000000052320,2.0,coco-2017,calibration,zeroshot
000000049851,2.0,coco-2017,calibration,zeroshot
000000193095,3.0,coco-2017,calibration,zeroshot
000000213586,1.0,coco-2017,calibration,zeroshot
000000192747,1.0,coco-2017,calibration,zeroshot
000000097099,3.0,coco-2017,calibration,zeroshot
000000500457,3.0,coco-2017,calibration,zeroshot
000000062464,4.0,coco-2017,calibration,zeroshot
000000489100,3.0,coco-2017,calibration,zeroshot
000000106722,2.0,coco-2017,calibration,zeroshot
000000409016,2.0,coco-2017,calibration,zeroshot
000000581065,4.0,coco-2017,calibration,zeroshot
000000183809,1.0,coco-2017,calibration,zeroshot
000000257575,1.0,coco-2017,calibration,zeroshot
000000338838,1.0,coco-2017,calibration,zeroshot
000000293293,3.0,coco-2017,calibration,zeroshot
000000044454,3.0,coco-2017,calibration,zeroshot
000000500139,3.0,coco-2017,calibration,zeroshot
000000339715,2.0,coco-2017,calibration,zeroshot
000000530287,2.0,coco-2017,calibration,zeroshot
000000406071,4.0,coco-2017,calibration,zeroshot
000000349410,2.0,coco-2017,calibration,zeroshot
000000031339,3.0,coco-2017,calibration,zeroshot
000000280370,4.0,coco-2017,calibration,zeroshot
000000553852,2.0,coco-2017,calibration,zeroshot
000000122231,2.0,coco-2017,calibration,zeroshot
000000542048,4.0,coco-2017,calibration,zeroshot
000000514790,3.0,coco-2017,calibration,zeroshot
000000321410,2.0,coco-2017,calibration,zeroshot
000000005174,1.0,coco-2017,calibration,zeroshot
000000275608,3.0,coco-2017,calibration,zeroshot
000000469294,3.0,coco-2017,calibration,zeroshot
000000317131,2.0,coco-2017,calibration,zeroshot
000000169211,3.0,coco-2017,calibration,zeroshot
000000561903,3.0,coco-2017,calibration,zeroshot
000000248476,1.0,coco-2017,calibration,zeroshot
000000180389,1.0,coco-2017,calibration,zeroshot
000000270708,2.0,coco-2017,calibration,zeroshot
000000498738,2.0,coco-2017,calibration,zeroshot
000000422677,1.0,coco-2017,calibration,zeroshot
000000449944,3.0,coco-2017,calibration,zeroshot
000000306803,2.0,coco-2017,calibration,zeroshot
000000339987,2.0,coco-2017,calibration,zeroshot
000000255213,2.0,coco-2017,calibration,zeroshot
000000303538,3.0,coco-2017,calibration,zeroshot
000000196460,3.0,coco-2017,calibration,zeroshot
000000209380,1.0,coco-2017,calibration,zeroshot
000000401455,2.0,coco-2017,calibration,zeroshot
000000216072,2.0,coco-2017,calibration,zeroshot
000000579752,2.0,coco-2017,calibration,zeroshot
000000398067,2.0,coco-2017,calibration,zeroshot
000000525971,4.0,coco-2017,calibration,zeroshot
000000076254,3.0,coco-2017,calibration,zeroshot
000000386032,1.0,coco-2017,calibration,zeroshot
000000125769,3.0,coco-2017,calibration,zeroshot
000000374846,4.0,coco-2017,calibration,zeroshot
000000302945,2.0,coco-2017,calibration,zeroshot
000000223078,2.0,coco-2017,calibration,zeroshot
000000182317,2.0,coco-2017,calibration,zeroshot
000000075032,1.0,coco-2017,calibration,zeroshot
000000336286,2.0,coco-2017,calibration,zeroshot
000000450897,2.0,coco-2017,calibration,zeroshot
000000407783,2.0,coco-2017,calibration,zeroshot
000000196320,2.0,coco-2017,calibration,zeroshot
000000471871,1.0,coco-2017,calibration,zeroshot
000000198930,1.0,coco-2017,calibration,zeroshot
000000427163,1.0,coco-2017,calibration,zeroshot
000000129370,2.0,coco-2017,calibration,zeroshot
000000460964,2.0,coco-2017,calibration,zeroshot
000000050695,3.0,coco-2017,calibration,zeroshot
000000517869,1.0,coco-2017,calibration,zeroshot
000000578591,3.0,coco-2017,calibration,zeroshot
000000376196,1.0,coco-2017,calibration,zeroshot
000000153727,3.0,coco-2017,calibration,zeroshot
000000030289,3.0,coco-2017,calibration,zeroshot
000000504654,3.0,coco-2017,calibration,zeroshot
000000052498,1.0,coco-2017,calibration,zeroshot
000000099583,3.0,coco-2017,calibration,zeroshot
000000251124,2.0,coco-2017,calibration,zeroshot
000000112372,3.0,coco-2017,calibration,zeroshot
000000384482,1.0,coco-2017,calibration,zeroshot
000000260838,2.0,coco-2017,calibration,zeroshot
000000528756,3.0,coco-2017,calibration,zeroshot
000000452113,3.0,coco-2017,calibration,zeroshot
000000229975,2.0,coco-2017,calibration,zeroshot
000000041482,3.0,coco-2017,calibration,zeroshot
000000061734,3.0,coco-2017,calibration,zeroshot
000000538963,2.0,coco-2017,calibration,zeroshot
000000399939,3.0,coco-2017,calibration,zeroshot
000000162741,2.0,coco-2017,calibration,zeroshot
000000131300,2.0,coco-2017,calibration,zeroshot
000000203667,1.0,coco-2017,calibration,zeroshot
000000313097,4.0,coco-2017,calibration,zeroshot
000000410084,3.0,coco-2017,calibration,zeroshot
000000114784,2.0,coco-2017,calibration,zeroshot
000000351726,3.0,coco-2017,calibration,zeroshot
000000157032,1.0,coco-2017,calibration,zeroshot
000000270070,3.0,coco-2017,calibration,zeroshot
000000212675,2.0,coco-2017,calibration,zeroshot
000000529886,3.0,coco-2017,calibration,zeroshot
000000504099,2.0,coco-2017,calibration,zeroshot
000000057323,3.0,coco-2017,calibration,zeroshot
000000567949,3.0,coco-2017,calibration,zeroshot
000000548538,2.0,coco-2017,calibration,zeroshot
000000215357,1.0,coco-2017,calibration,zeroshot
000000287322,2.0,coco-2017,calibration,zeroshot
000000154656,2.0,coco-2017,calibration,zeroshot
000000568554,1.0,coco-2017,calibration,zeroshot
000000094859,2.0,coco-2017,calibration,zeroshot
000000470880,2.0,coco-2017,calibration,zeroshot
000000501299,2.0,coco-2017,calibration,zeroshot
000000522813,2.0,coco-2017,calibration,zeroshot
000000455808,3.0,coco-2017,calibration,zeroshot
000000166344,3.0,coco-2017,calibration,zeroshot
000000401336,2.0,coco-2017,calibration,zeroshot
000000192577,3.0,coco-2017,calibration,zeroshot
000000278763,3.0,coco-2017,calibration,zeroshot
000000205693,1.0,coco-2017,calibration,zeroshot
000000511341,3.0,coco-2017,calibration,zeroshot
000000261617,1.0,coco-2017,calibration,zeroshot
000000452783,2.0,coco-2017,calibration,zeroshot
000000435686,3.0,coco-2017,calibration,zeroshot
000000530417,3.0,coco-2017,calibration,zeroshot
000000262862,2.0,coco-2017,calibration,zeroshot
000000412365,1.0,coco-2017,calibration,zeroshot
000000072899,3.0,coco-2017,calibration,zeroshot
000000208479,1.0,coco-2017,calibration,zeroshot
000000502419,3.0,coco-2017,calibration,zeroshot
000000288654,2.0,coco-2017,calibration,zeroshot
000000301344,2.0,coco-2017,calibration,zeroshot
000000353694,2.0,coco-2017,calibration,zeroshot
000000359959,2.0,coco-2017,calibration,zeroshot
000000116708,2.0,coco-2017,calibration,zeroshot
000000062053,3.0,coco-2017,calibration,zeroshot
000000188515,3.0,coco-2017,calibration,zeroshot
000000128299,2.0,coco-2017,calibration,zeroshot
000000303144,2.0,coco-2017,calibration,zeroshot
000000342206,2.0,coco-2017,calibration,zeroshot
000000064629,1.0,coco-2017,calibration,zeroshot
000000119854,2.0,coco-2017,calibration,zeroshot
000000212197,3.0,coco-2017,calibration,zeroshot
000000473616,2.0,coco-2017,calibration,zeroshot
000000300580,2.0,coco-2017,calibration,zeroshot
000000221474,2.0,coco-2017,calibration,zeroshot
000000205308,3.0,coco-2017,calibration,zeroshot
000000580152,1.0,coco-2017,calibration,zeroshot
000000022420,3.0,coco-2017,calibration,zeroshot
000000126299,3.0,coco-2017,calibration,zeroshot
000000182773,2.0,coco-2017,calibration,zeroshot
000000490654,2.0,coco-2017,calibration,zeroshot
000000542755,1.0,coco-2017,calibration,zeroshot
000000426705,3.0,coco-2017,calibration,zeroshot
000000495079,3.0,coco-2017,calibration,zeroshot
000000443209,1.0,coco-2017,calibration,zeroshot
000000226374,3.0,coco-2017,calibration,zeroshot
000000164680,3.0,coco-2017,calibration,zeroshot
000000322212,3.0,coco-2017,calibration,zeroshot
000000187533,3.0,coco-2017,calibration,zeroshot
000000369331,3.0,coco-2017,calibration,zeroshot
000000534914,3.0,coco-2017,calibration,zeroshot
000000398183,3.0,coco-2017,calibration,zeroshot
000000216026,2.0,coco-2017,calibration,zeroshot
000000127751,2.0,coco-2017,calibration,zeroshot
000000573830,3.0,coco-2017,calibration,zeroshot
000000266273,2.0,coco-2017,calibration,zeroshot
000000053458,2.0,coco-2017,calibration,zeroshot
000000543618,2.0,coco-2017,calibration,zeroshot
000000261906,1.0,coco-2017,calibration,zeroshot
000000452470,3.0,coco-2017,calibration,zeroshot
000000223474,3.0,coco-2017,calibration,zeroshot
000000465693,3.0,coco-2017,calibration,zeroshot
000000053546,3.0,coco-2017,calibration,zeroshot
000000114177,3.0,coco-2017,calibration,zeroshot
000000161771,2.0,coco-2017,calibration,zeroshot
000000039998,3.0,coco-2017,calibration,zeroshot
000000352814,3.0,coco-2017,calibration,zeroshot
000000321262,2.0,coco-2017,calibration,zeroshot
000000374062,2.0,coco-2017,calibration,zeroshot
000000345658,1.0,coco-2017,calibration,zeroshot
000000130740,3.0,coco-2017,calibration,zeroshot
000000101431,3.0,coco-2017,calibration,zeroshot
000000526732,3.0,coco-2017,calibration,zeroshot
000000288347,1.0,coco-2017,calibration,zeroshot
000000369153,1.0,coco-2017,calibration,zeroshot
000000569742,3.0,coco-2017,calibration,zeroshot
000000141330,2.0,coco-2017,calibration,zeroshot
000000117028,2.0,coco-2017,calibration,zeroshot
000000253784,4.0,coco-2017,calibration,zeroshot
000000080260,3.0,coco-2017,calibration,zeroshot
000000212714,3.0,coco-2017,calibration,zeroshot
000000096466,2.0,coco-2017,calibration,zeroshot
000000524500,3.0,coco-2017,calibration,zeroshot
000000325369,3.0,coco-2017,calibration,zeroshot
000000235319,2.0,coco-2017,calibration,zeroshot
000000339793,2.0,coco-2017,calibration,zeroshot
000000536575,3.0,coco-2017,calibration,zeroshot
000000189425,3.0,coco-2017,calibration,zeroshot
000000456708,4.0,coco-2017,calibration,zeroshot
000000521361,3.0,coco-2017,calibration,zeroshot
000000400710,1.0,coco-2017,calibration,zeroshot
000000412491,3.0,coco-2017,calibration,zeroshot
000000279957,3.0,coco-2017,calibration,zeroshot
000000226348,3.0,coco-2017,calibration,zeroshot
000000089128,3.0,coco-2017,calibration,zeroshot
000000003386,1.0,coco-2017,calibration,zeroshot
000000089378,1.0,coco-2017,calibration,zeroshot
000000276634,2.0,coco-2017,calibration,zeroshot
000000029751,2.0,coco-2017,calibration,zeroshot
000000366179,2.0,coco-2017,calibration,zeroshot
000000288639,2.0,coco-2017,calibration,zeroshot
000000110002,4.0,coco-2017,calibration,zeroshot
000000063408,2.0,coco-2017,calibration,zeroshot
000000115043,3.0,coco-2017,calibration,zeroshot
000000351621,1.0,coco-2017,calibration,zeroshot
000000442414,1.0,coco-2017,calibration,zeroshot
000000192437,1.0,coco-2017,calibration,zeroshot
000000289107,1.0,coco-2017,calibration,zeroshot
000000179811,2.0,coco-2017,calibration,zeroshot
000000341752,1.0,coco-2017,calibration,zeroshot
000000215223,2.0,coco-2017,calibration,zeroshot
000000485710,2.0,coco-2017,calibration,zeroshot
000000223776,1.0,coco-2017,calibration,zeroshot
000000236279,3.0,coco-2017,calibration,zeroshot
000000316181,2.0,coco-2017,calibration,zeroshot
000000250599,3.0,coco-2017,calibration,zeroshot
000000046473,2.0,coco-2017,calibration,zeroshot
000000389445,3.0,coco-2017,calibration,zeroshot
000000528900,3.0,coco-2017,calibration,zeroshot
000000123975,3.0,coco-2017,calibration,zeroshot
000000225731,2.0,coco-2017,calibration,zeroshot
000000414754,1.0,coco-2017,calibration,zeroshot
000000512912,1.0,coco-2017,calibration,zeroshot
000000469912,2.0,coco-2017,calibration,zeroshot
000000137595,3.0,coco-2017,calibration,zeroshot
000000376046,1.0,coco-2017,calibration,zeroshot
000000536374,2.0,coco-2017,calibration,zeroshot
000000058021,3.0,coco-2017,calibration,zeroshot
000000507237,2.0,coco-2017,calibration,zeroshot
000000362722,2.0,coco-2017,calibration,zeroshot
000000252768,2.0,coco-2017,calibration,zeroshot
000000036547,2.0,coco-2017,calibration,zeroshot
000000271422,3.0,coco-2017,calibration,zeroshot
000000017967,2.0,coco-2017,calibration,zeroshot
000000504598,1.0,coco-2017,calibration,zeroshot
000000042347,2.0,coco-2017,calibration,zeroshot
000000389729,3.0,coco-2017,calibration,zeroshot
000000033408,2.0,coco-2017,calibration,zeroshot
000000501936,3.0,coco-2017,calibration,zeroshot
000000388123,2.0,coco-2017,calibration,zeroshot
000000224537,3.0,coco-2017,calibration,zeroshot
000000424823,2.0,coco-2017,calibration,zeroshot
000000203965,3.0,coco-2017,calibration,zeroshot
000000129037,3.0,coco-2017,calibration,zeroshot
000000381972,3.0,coco-2017,calibration,zeroshot
000000024402,3.0,coco-2017,calibration,zeroshot
000000121929,2.0,coco-2017,calibration,zeroshot
000000091460,2.0,coco-2017,calibration,zeroshot
000000500650,3.0,coco-2017,calibration,zeroshot
000000504868,3.0,coco-2017,calibration,zeroshot
000000004392,3.0,coco-2017,calibration,zeroshot
000000205604,3.0,coco-2017,calibration,zeroshot
000000400286,2.0,coco-2017,calibration,zeroshot
000000331409,3.0,coco-2017,calibration,zeroshot
000000015518,3.0,coco-2017,calibration,zeroshot
000000099299,2.0,coco-2017,calibration,zeroshot
000000509700,3.0,coco-2017,calibration,zeroshot
000000472432,3.0,coco-2017,calibration,zeroshot
000000224670,4.0,coco-2017,calibration,zeroshot
000000532414,2.0,coco-2017,calibration,zeroshot
000000091911,3.0,coco-2017,calibration,zeroshot
000000019136,2.0,coco-2017,calibration,zeroshot
000000544260,3.0,coco-2017,calibration,zeroshot
000000335844,2.0,coco-2017,calibration,zeroshot
000000164183,2.0,coco-2017,calibration,zeroshot
000000288227,3.0,coco-2017,calibration,zeroshot
000000367005,1.0,coco-2017,calibration,zeroshot
000000385687,3.0,coco-2017,calibration,zeroshot
000000038572,3.0,coco-2017,calibration,zeroshot
000000154783,3.0,coco-2017,calibration,zeroshot
000000205547,4.0,coco-2017,calibration,zeroshot
000000510150,3.0,coco-2017,calibration,zeroshot
000000561814,2.0,coco-2017,calibration,zeroshot
000000082844,2.0,coco-2017,calibration,zeroshot
000000296099,2.0,coco-2017,calibration,zeroshot
000000528882,2.0,coco-2017,calibration,zeroshot
000000413079,2.0,coco-2017,calibration,zeroshot
000000130163,2.0,coco-2017,calibration,zeroshot
000000064103,1.0,coco-2017,calibration,zeroshot
000000046038,2.0,coco-2017,calibration,zeroshot
000000273841,2.0,coco-2017,calibration,zeroshot
000000127235,2.0,coco-2017,calibration,zeroshot
000000206909,3.0,coco-2017,calibration,zeroshot
000000241559,3.0,coco-2017,calibration,zeroshot
000000527899,2.0,coco-2017,calibration,zeroshot
000000106834,2.0,coco-2017,calibration,zeroshot
000000046869,2.0,coco-2017,calibration,zeroshot
000000071596,2.0,coco-2017,calibration,zeroshot
000000073141,3.0,coco-2017,calibration,zeroshot
000000433993,3.0,coco-2017,calibration,zeroshot
000000272970,3.0,coco-2017,calibration,zeroshot
000000157109,2.0,coco-2017,calibration,zeroshot
000000405283,2.0,coco-2017,calibration,zeroshot
000000190884,1.0,coco-2017,calibration,zeroshot
000000111235,2.0,coco-2017,calibration,zeroshot
000000107108,3.0,coco-2017,calibration,zeroshot
000000065616,1.0,coco-2017,calibration,zeroshot
000000405531,2.0,coco-2017,calibration,zeroshot
000000513900,2.0,coco-2017,calibration,zeroshot
000000412876,2.0,coco-2017,calibration,zeroshot
000000071301,4.0,coco-2017,calibration,zeroshot
000000122981,2.0,coco-2017,calibration,zeroshot
000000344703,2.0,coco-2017,calibration,zeroshot
000000056132,3.0,coco-2017,calibration,zeroshot
000000017438,2.0,coco-2017,calibration,zeroshot
000000576944,2.0,coco-2017,calibration,zeroshot
000000324866,3.0,coco-2017,calibration,zeroshot
000000576749,3.0,coco-2017,calibration,zeroshot
000000511075,2.0,coco-2017,calibration,zeroshot
1478732657588560968_jpg.rf.bac4b6a25c68d926ad285b6f806b266c,3.0,driving,calibration,zeroshot
1478732568124573179_jpg.rf.85cb9c135432d702e51241e071e83aa6,3.0,driving,calibration,zeroshot
1478732718376618199_jpg.rf.d78c842b5899294b96ef5830857d5005,3.0,driving,calibration,zeroshot
1478732839956456066_jpg.rf.5880b21b70bd09c59d001ac9df17e945,2.0,driving,calibration,zeroshot
1478732766549885132_jpg.rf.edfbee384ca70f3b930c63482b92f807,3.0,driving,calibration,zeroshot
1478731959085491514_jpg.rf.2489be49369f66612f9380e07d969143,3.0,driving,calibration,zeroshot
1478732561816735952_jpg.rf.b6667060069f9903193fe77dacf33d06,2.0,driving,calibration,zeroshot
1478732938021507232_jpg.rf.6e38faaf3ba902b90ac2db88f82a6614,3.0,driving,calibration,zeroshot
1478732230915806148_jpg.rf.2bd73916c0c18adf10e010594734e1fe,3.0,driving,calibration,zeroshot
1478732429341457210_jpg.rf.31fafed86bde375ef0c6ce43681389ee,3.0,driving,calibration,zeroshot
1478731897723279230_jpg.rf.eeb486faf4b33c4b2949a8beb9b49831,3.0,driving,calibration,zeroshot
1478732639810797604_jpg.rf.24830c1f141cb7d7443701069533f719,2.0,driving,calibration,zeroshot
1478732936301160734_jpg.rf.8325c416c83cb9136f7c148f25306d2b,3.0,driving,calibration,zeroshot
1478021901589431519_jpg.rf.a958a18bfee06b9a567058135f9b4d39,3.0,driving,calibration,zeroshot
1478732853145665292_jpg.rf.91bbd0a50b16b874ee9c64359e6f75ac,2.0,driving,calibration,zeroshot
1478021628076562005_jpg.rf.f29c8b18d40ab316441c6ec54e91972c,3.0,driving,calibration,zeroshot
1478731929263072376_jpg.rf.598bcacb05420f4540cc2cfb8d5552c4,3.0,driving,calibration,zeroshot
1478022257600604691_jpg.rf.0479d2e5f7aadf8a4cedafbd026aa676,2.0,driving,calibration,zeroshot
1478732950065099507_jpg.rf.d00226b057cc36ef4a0087c269a8d83f,3.0,driving,calibration,zeroshot
1478733005119609146_jpg.rf.07f23f46d902f3f0285f1eb0d612940f,3.0,driving,calibration,zeroshot
1478021636075129447_jpg.rf.9da7651a4e4c3e9286b66f27dd38c2dc,2.0,driving,calibration,zeroshot
1478732249268641259_jpg.rf.930e8532a77ca2668f061c508146fb65,2.0,driving,calibration,zeroshot
1478731913206074513_jpg.rf.8b6f83f0a0ddca99648691568fbed8d7,3.0,driving,calibration,zeroshot
1478732082384026517_jpg.rf.29e40c43d0e79a98c254d8506eb9bae9,3.0,driving,calibration,zeroshot
1478731902310672496_jpg.rf.5fadb68f1b6354cf4d7e6e29682aa174,3.0,driving,calibration,zeroshot
1478732436223720529_jpg.rf.5aa3c8e6f6b7aeb731644252192f644c,3.0,driving,calibration,zeroshot
1478019967180239928_jpg.rf.7c1bcead77d47119bae279d712c7643d,3.0,driving,calibration,zeroshot
