dataset,image_id,filepath,source_split,partition,source_group_id,object_count,median_relative_box_area,overlap_fraction,category_count,crowd_present,selection_group
coco-rem,000000513946,/home/felix/fiftyone/coco-2017/train/data/000000513946.jpg,train,calibration,000000513946,3,0.25729166666666664,0.6666666666666666,3,False,random
coco-rem,000000459566,/home/felix/fiftyone/coco-2017/train/data/000000459566.jpg,train,calibration,000000459566,3,0.36833650468384077,0.6666666666666666,2,False,random
coco-rem,000000385272,/home/felix/fiftyone/coco-2017/train/data/000000385272.jpg,train,calibration,000000385272,10,0.06386551816239316,0.2,2,False,random
coco-rem,000000131494,/home/felix/fiftyone/coco-2017/train/data/000000131494.jpg,train,calibration,000000131494,10,0.01524626756440281,0.7,4,False,random
coco-rem,000000198312,/home/felix/fiftyone/coco-2017/train/data/000000198312.jpg,train,calibration,000000198312,20,0.018151041666666666,0.95,6,False,random
coco-rem,000000483923,/home/felix/fiftyone/coco-2017/train/data/000000483923.jpg,train,calibration,000000483923,2,0.3217576291079812,1.0,2,False,random
coco-rem,000000056193,/home/felix/fiftyone/coco-2017/train/data/000000056193.jpg,train,calibration,000000056193,2,0.05220720720720721,0.0,1,False,random
coco-rem,000000259884,/home/felix/fiftyone/coco-2017/train/data/000000259884.jpg,train,calibration,000000259884,18,0.0096484375,1.0,4,False,random
coco-rem,000000450543,/home/felix/fiftyone/coco-2017/train/data/000000450543.jpg,train,calibration,000000450543,2,0.21142942942942944,1.0,2,False,random
coco-rem,000000567764,/home/felix/fiftyone/coco-2017/train/data/000000567764.jpg,train,calibration,000000567764,10,0.009473852040816327,0.3,2,False,random
coco-rem,000000320374,/home/felix/fiftyone/coco-2017/train/data/000000320374.jpg,train,calibration,000000320374,21,0.0011276533018867924,0.19047619047619047,6,False,random
coco-rem,000000406908,/home/felix/fiftyone/coco-2017/train/data/000000406908.jpg,train,calibration,000000406908,7,0.003871487119437939,0.0,3,False,random
coco-rem,000000298405,/home/felix/fiftyone/coco-2017/train/data/000000298405.jpg,train,calibration,000000298405,7,0.0520703125,0.2857142857142857,3,False,random
coco-rem,000000012700,/home/felix/fiftyone/coco-2017/train/data/000000012700.jpg,train,calibration,000000012700,29,0.0014388020833333334,0.3448275862068966,8,True,random
coco-rem,000000546480,/home/felix/fiftyone/coco-2017/train/data/000000546480.jpg,train,calibration,000000546480,3,0.013221333333333333,0.6666666666666666,3,False,random
coco-rem,000000488796,/home/felix/fiftyone/coco-2017/train/data/000000488796.jpg,train,calibration,000000488796,1,0.3417058823529412,0.0,1,False,random
coco-rem,000000210549,/home/felix/fiftyone/coco-2017/train/data/000000210549.jpg,train,calibration,000000210549,4,0.02961614461358314,0.5,2,False,random
coco-rem,000000256031,/home/felix/fiftyone/coco-2017/train/data/000000256031.jpg,train,calibration,000000256031,2,0.047520616319444445,0.0,2,False,random
coco-rem,000000218762,/home/felix/fiftyone/coco-2017/train/data/000000218762.jpg,train,calibration,000000218762,2,0.011751760563380282,0.0,1,False,random
coco-rem,000000439486,/home/felix/fiftyone/coco-2017/train/data/000000439486.jpg,train,calibration,000000439486,2,0.5129345703125,1.0,2,False,random
coco-rem,000000044500,/home/felix/fiftyone/coco-2017/train/data/000000044500.jpg,train,calibration,000000044500,13,0.05736010579064588,0.6153846153846154,5,False,random
coco-rem,000000191327,/home/felix/fiftyone/coco-2017/train/data/000000191327.jpg,train,calibration,000000191327,7,0.035250651041666664,0.8571428571428571,4,False,random
coco-rem,000000370121,/home/felix/fiftyone/coco-2017/train/data/000000370121.jpg,train,calibration,000000370121,3,0.04485677083333333,1.0,2,False,random
coco-rem,000000271943,/home/felix/fiftyone/coco-2017/train/data/000000271943.jpg,train,calibration,000000271943,2,0.7109293619791667,1.0,2,False,random
coco-rem,000000417219,/home/felix/fiftyone/coco-2017/train/data/000000417219.jpg,train,calibration,000000417219,9,0.015525968309859155,0.7777777777777778,2,False,random
coco-rem,000000074060,/home/felix/fiftyone/coco-2017/train/data/000000074060.jpg,train,calibration,000000074060,3,0.029361826697892272,0.0,1,False,random
coco-rem,000000526085,/home/felix/fiftyone/coco-2017/train/data/000000526085.jpg,train,calibration,000000526085,22,0.008413964435146443,0.9545454545454546,7,False,random
coco-rem,000000359357,/home/felix/fiftyone/coco-2017/train/data/000000359357.jpg,train,calibration,000000359357,8,0.079482421875,0.75,4,False,random
coco-rem,000000492817,/home/felix/fiftyone/coco-2017/train/data/000000492817.jpg,train,calibration,000000492817,6,0.0018210827464788732,0.3333333333333333,4,False,random
coco-rem,000000194921,/home/felix/fiftyone/coco-2017/train/data/000000194921.jpg,train,calibration,000000194921,5,0.007102941176470588,0.4,2,False,random
coco-rem,000000287235,/home/felix/fiftyone/coco-2017/train/data/000000287235.jpg,train,calibration,000000287235,5,0.05833984375,1.0,3,False,random
coco-rem,000000086139,/home/felix/fiftyone/coco-2017/train/data/000000086139.jpg,train,calibration,000000086139,2,0.6654933333333334,1.0,2,False,random
coco-rem,000000105027,/home/felix/fiftyone/coco-2017/train/data/000000105027.jpg,train,calibration,000000105027,5,0.07117988807723526,0.4,4,False,random
coco-rem,000000416202,/home/felix/fiftyone/coco-2017/train/data/000000416202.jpg,train,calibration,000000416202,4,0.02273101806640625,0.5,3,False,random
coco-rem,000000061831,/home/felix/fiftyone/coco-2017/train/data/000000061831.jpg,train,calibration,000000061831,4,0.2810139783372365,0.0,3,False,random
coco-rem,000000430319,/home/felix/fiftyone/coco-2017/train/data/000000430319.jpg,train,calibration,000000430319,4,0.2751708984375,0.5,4,False,random
coco-rem,000000070829,/home/felix/fiftyone/coco-2017/train/data/000000070829.jpg,train,calibration,000000070829,3,0.05040157710280374,0.0,3,False,random
coco-rem,000000213268,/home/felix/fiftyone/coco-2017/train/data/000000213268.jpg,train,calibration,000000213268,24,0.008893808548009368,0.75,1,False,random
coco-rem,000000541493,/home/felix/fiftyone/coco-2017/train/data/000000541493.jpg,train,calibration,000000541493,6,0.023180338541666668,0.6666666666666666,4,False,random
coco-rem,000000430281,/home/felix/fiftyone/coco-2017/train/data/000000430281.jpg,train,calibration,000000430281,5,0.13212890625,1.0,3,False,random
coco-rem,000000182401,/home/felix/fiftyone/coco-2017/train/data/000000182401.jpg,train,calibration,000000182401,1,0.14620500782472615,0.0,1,False,random
coco-rem,000000334916,/home/felix/fiftyone/coco-2017/train/data/000000334916.jpg,train,calibration,000000334916,8,0.022109375,0.25,6,False,random
coco-rem,000000067558,/home/felix/fiftyone/coco-2017/train/data/000000067558.jpg,train,calibration,000000067558,1,0.43814778645833335,0.0,1,False,random
coco-rem,000000466197,/home/felix/fiftyone/coco-2017/train/data/000000466197.jpg,train,calibration,000000466197,1,0.8250666666666666,0.0,1,False,random
coco-rem,000000119787,/home/felix/fiftyone/coco-2017/train/data/000000119787.jpg,train,calibration,000000119787,5,0.04076735357917571,1.0,3,False,random
coco-rem,000000080892,/home/felix/fiftyone/coco-2017/train/data/000000080892.jpg,train,calibration,000000080892,8,0.07929036458333333,1.0,5,False,random
coco-rem,000000108862,/home/felix/fiftyone/coco-2017/train/data/000000108862.jpg,train,calibration,000000108862,3,0.35208333333333336,0.0,3,False,random
coco-rem,000000137666,/home/felix/fiftyone/coco-2017/train/data/000000137666.jpg,train,calibration,000000137666,12,0.010873493975903615,0.16666666666666666,8,False,random
coco-rem,000000124390,/home/felix/fiftyone/coco-2017/train/data/000000124390.jpg,train,calibration,000000124390,2,0.054404296875,0.0,1,False,random
coco-rem,000000161897,/home/felix/fiftyone/coco-2017/train/data/000000161897.jpg,train,calibration,000000161897,12,0.05381315712616822,1.0,2,False,random
coco-rem,000000069587,/home/felix/fiftyone/coco-2017/train/data/000000069587.jpg,train,calibration,000000069587,7,0.0017333333333333333,0.0,3,False,random
coco-rem,000000030113,/home/felix/fiftyone/coco-2017/train/data/000000030113.jpg,train,calibration,000000030113,8,0.001708984375,0.375,1,False,random
coco-rem,000000512436,/home/felix/fiftyone/coco-2017/train/data/000000512436.jpg,train,calibration,000000512436,2,0.1816796875,1.0,2,False,random
coco-rem,000000118277,/home/felix/fiftyone/coco-2017/train/data/000000118277.jpg,train,calibration,000000118277,2,0.06751708984375,0.0,1,False,random
coco-rem,000000182527,/home/felix/fiftyone/coco-2017/train/data/000000182527.jpg,train,calibration,000000182527,2,0.22693684895833333,0.0,2,False,random
coco-rem,000000244844,/home/felix/fiftyone/coco-2017/train/data/000000244844.jpg,train,calibration,000000244844,61,0.00583984375,0.9508196721311475,9,False,random
coco-rem,000000206800,/home/felix/fiftyone/coco-2017/train/data/000000206800.jpg,train,calibration,000000206800,2,0.0212060546875,0.0,2,False,random
coco-rem,000000103746,/home/felix/fiftyone/coco-2017/train/data/000000103746.jpg,train,calibration,000000103746,17,0.017472,0.4117647058823529,2,False,random
coco-rem,000000480576,/home/felix/fiftyone/coco-2017/train/data/000000480576.jpg,train,calibration,000000480576,18,0.00865398656542056,0.7777777777777778,8,False,random
coco-rem,000000118477,/home/felix/fiftyone/coco-2017/train/data/000000118477.jpg,train,calibration,000000118477,3,0.27013020833333334,0.0,3,False,random
coco-rem,000000098904,/home/felix/fiftyone/coco-2017/train/data/000000098904.jpg,train,calibration,000000098904,13,0.007991803278688524,1.0,3,False,random
coco-rem,000000264502,/home/felix/fiftyone/coco-2017/train/data/000000264502.jpg,train,calibration,000000264502,3,0.2837825520833333,0.6666666666666666,2,False,random
coco-rem,000000301950,/home/felix/fiftyone/coco-2017/train/data/000000301950.jpg,train,calibration,000000301950,5,0.19308035714285715,1.0,4,False,random
coco-rem,000000445745,/home/felix/fiftyone/coco-2017/train/data/000000445745.jpg,train,calibration,000000445745,14,0.007775821596244132,0.2857142857142857,3,False,random
coco-rem,000000268739,/home/felix/fiftyone/coco-2017/train/data/000000268739.jpg,train,calibration,000000268739,13,0.007212022132796781,0.5384615384615384,4,False,random
coco-rem,000000042069,/home/felix/fiftyone/coco-2017/train/data/000000042069.jpg,train,calibration,000000042069,6,0.011238232217573222,0.3333333333333333,4,False,random
coco-rem,000000492183,/home/felix/fiftyone/coco-2017/train/data/000000492183.jpg,train,calibration,000000492183,11,0.025941333333333334,0.9090909090909091,4,False,random
coco-rem,000000545293,/home/felix/fiftyone/coco-2017/train/data/000000545293.jpg,train,calibration,000000545293,1,0.144619140625,0.0,1,False,random
coco-rem,000000352965,/home/felix/fiftyone/coco-2017/train/data/000000352965.jpg,train,calibration,000000352965,3,0.36046096991701243,1.0,3,False,random
coco-rem,000000184320,/home/felix/fiftyone/coco-2017/train/data/000000184320.jpg,train,calibration,000000184320,11,0.024185893691588786,0.5454545454545454,2,False,random
coco-rem,000000502197,/home/felix/fiftyone/coco-2017/train/data/000000502197.jpg,train,calibration,000000502197,25,0.007495074430823118,0.84,10,False,random
coco-rem,000000402759,/home/felix/fiftyone/coco-2017/train/data/000000402759.jpg,train,calibration,000000402759,30,0.006863839285714286,0.4666666666666667,5,True,random
coco-rem,000000432120,/home/felix/fiftyone/coco-2017/train/data/000000432120.jpg,train,calibration,000000432120,2,0.379964953271028,1.0,2,False,random
coco-rem,000000342996,/home/felix/fiftyone/coco-2017/train/data/000000342996.jpg,train,calibration,000000342996,19,0.005304783950617284,0.7368421052631579,8,False,random
coco-rem,000000291788,/home/felix/fiftyone/coco-2017/train/data/000000291788.jpg,train,calibration,000000291788,1,0.6286197916666667,0.0,1,False,random
coco-rem,000000288114,/home/felix/fiftyone/coco-2017/train/data/000000288114.jpg,train,calibration,000000288114,7,0.0006154266958424508,0.8571428571428571,2,False,random
coco-rem,000000339105,/home/felix/fiftyone/coco-2017/train/data/000000339105.jpg,train,calibration,000000339105,2,0.041572356892523366,0.0,1,False,random
coco-rem,000000099389,/home/felix/fiftyone/coco-2017/train/data/000000099389.jpg,train,calibration,000000099389,1,0.20290806754221388,0.0,1,False,random
coco-rem,000000003729,/home/felix/fiftyone/coco-2017/train/data/000000003729.jpg,train,calibration,000000003729,4,0.27347493489583335,1.0,3,False,random
coco-rem,000000150372,/home/felix/fiftyone/coco-2017/train/data/000000150372.jpg,train,calibration,000000150372,5,0.11423897058823529,1.0,2,False,random
coco-rem,000000018661,/home/felix/fiftyone/coco-2017/train/data/000000018661.jpg,train,calibration,000000018661,8,0.1674310475708502,0.5,2,False,random
coco-rem,000000010711,/home/felix/fiftyone/coco-2017/train/data/000000010711.jpg,train,calibration,000000010711,18,0.011614461358313817,0.3888888888888889,5,True,random
coco-rem,000000317935,/home/felix/fiftyone/coco-2017/train/data/000000317935.jpg,train,calibration,000000317935,2,0.09995442708333334,0.0,1,False,random
coco-rem,000000006101,/home/felix/fiftyone/coco-2017/train/data/000000006101.jpg,train,calibration,000000006101,18,0.010249560889929742,0.1111111111111111,2,True,random
coco-rem,000000404929,/home/felix/fiftyone/coco-2017/train/data/000000404929.jpg,train,calibration,000000404929,2,0.06295374707259953,0.0,2,False,random
coco-rem,000000390179,/home/felix/fiftyone/coco-2017/train/data/000000390179.jpg,train,calibration,000000390179,5,0.06201171875,0.8,3,False,random
coco-rem,000000085802,/home/felix/fiftyone/coco-2017/train/data/000000085802.jpg,train,calibration,000000085802,3,0.22027224824355973,1.0,3,False,random
coco-rem,000000387421,/home/felix/fiftyone/coco-2017/train/data/000000387421.jpg,train,calibration,000000387421,11,0.045711297071129704,0.45454545454545453,6,False,random
coco-rem,000000165936,/home/felix/fiftyone/coco-2017/train/data/000000165936.jpg,train,calibration,000000165936,14,0.08920619714587738,0.6428571428571429,2,False,random
coco-rem,000000498436,/home/felix/fiftyone/coco-2017/train/data/000000498436.jpg,train,calibration,000000498436,15,0.07442915690866511,1.0,7,False,random
coco-rem,000000543166,/home/felix/fiftyone/coco-2017/train/data/000000543166.jpg,train,calibration,000000543166,13,0.0240625,0.7692307692307693,2,False,random
coco-rem,000000399288,/home/felix/fiftyone/coco-2017/train/data/000000399288.jpg,train,calibration,000000399288,13,0.003136,0.6153846153846154,5,False,random
coco-rem,000000518858,/home/felix/fiftyone/coco-2017/train/data/000000518858.jpg,train,calibration,000000518858,31,0.00111328125,0.1935483870967742,4,True,random
coco-rem,000000081315,/home/felix/fiftyone/coco-2017/train/data/000000081315.jpg,train,calibration,000000081315,6,0.07634114583333333,0.3333333333333333,6,False,random
coco-rem,000000036433,/home/felix/fiftyone/coco-2017/train/data/000000036433.jpg,train,calibration,000000036433,8,0.027228190104166668,0.75,3,False,random
coco-rem,000000121693,/home/felix/fiftyone/coco-2017/train/data/000000121693.jpg,train,calibration,000000121693,4,0.16438313802083335,1.0,4,False,random
coco-rem,000000142680,/home/felix/fiftyone/coco-2017/train/data/000000142680.jpg,train,calibration,000000142680,3,0.065078125,1.0,3,False,random
coco-rem,000000266518,/home/felix/fiftyone/coco-2017/train/data/000000266518.jpg,train,calibration,000000266518,0,,0.0,0,False,random
