dataset,image_id,filepath,source_split,partition,source_group_id,object_count,median_relative_box_area,overlap_fraction,category_count,crowd_present,selection_group
coco-rem,000000176925,/home/felix/fiftyone/coco-2017/train/data/000000176925.jpg,train,mllm_selection,000000176925,22,0.007580137587822014,0.6363636363636364,5,True,random
coco-rem,000000569946,/home/felix/fiftyone/coco-2017/train/data/000000569946.jpg,train,mllm_selection,000000569946,22,0.02134753184713376,0.9545454545454546,4,False,random
coco-rem,000000564958,/home/felix/fiftyone/coco-2017/train/data/000000564958.jpg,train,mllm_selection,000000564958,2,0.1450069525761124,0.0,1,False,random
coco-rem,000000229270,/home/felix/fiftyone/coco-2017/train/data/000000229270.jpg,train,mllm_selection,000000229270,9,0.05466994382022472,0.4444444444444444,2,False,random
coco-rem,000000532852,/home/felix/fiftyone/coco-2017/train/data/000000532852.jpg,train,mllm_selection,000000532852,1,0.012075526932084309,0.0,1,False,random
coco-rem,000000453602,/home/felix/fiftyone/coco-2017/train/data/000000453602.jpg,train,mllm_selection,000000453602,5,0.086162109375,0.4,1,False,random
coco-rem,000000152431,/home/felix/fiftyone/coco-2017/train/data/000000152431.jpg,train,mllm_selection,000000152431,12,0.0072623697916666665,0.6666666666666666,5,False,random
coco-rem,000000509490,/home/felix/fiftyone/coco-2017/train/data/000000509490.jpg,train,mllm_selection,000000509490,7,0.004117838541666667,0.0,3,False,random
coco-rem,000000127337,/home/felix/fiftyone/coco-2017/train/data/000000127337.jpg,train,mllm_selection,000000127337,5,0.08868489583333333,0.4,4,False,random
coco-rem,000000553862,/home/felix/fiftyone/coco-2017/train/data/000000553862.jpg,train,mllm_selection,000000553862,12,0.008361387587822015,0.5833333333333334,6,False,random
coco-rem,000000413374,/home/felix/fiftyone/coco-2017/train/data/000000413374.jpg,train,mllm_selection,000000413374,18,0.0017403902582159624,0.5555555555555556,5,False,random
coco-rem,000000000661,/home/felix/fiftyone/coco-2017/train/data/000000000661.jpg,train,mllm_selection,000000000661,2,0.26982666666666666,0.0,2,False,random
coco-rem,000000477892,/home/felix/fiftyone/coco-2017/train/data/000000477892.jpg,train,mllm_selection,000000477892,9,0.022705078125,0.8888888888888888,4,False,random
coco-rem,000000488156,/home/felix/fiftyone/coco-2017/train/data/000000488156.jpg,train,mllm_selection,000000488156,3,0.13322599531615925,0.6666666666666666,2,False,random
coco-rem,000000328454,/home/felix/fiftyone/coco-2017/train/data/000000328454.jpg,train,mllm_selection,000000328454,2,0.049140625,1.0,1,False,random
coco-rem,000000356937,/home/felix/fiftyone/coco-2017/train/data/000000356937.jpg,train,mllm_selection,000000356937,2,0.01685084894613583,1.0,2,False,random
coco-rem,000000021206,/home/felix/fiftyone/coco-2017/train/data/000000021206.jpg,train,mllm_selection,000000021206,5,0.12494466145833333,0.8,1,False,random
coco-rem,000000029648,/home/felix/fiftyone/coco-2017/train/data/000000029648.jpg,train,mllm_selection,000000029648,1,0.246875,0.0,1,False,random
coco-rem,000000297244,/home/felix/fiftyone/coco-2017/train/data/000000297244.jpg,train,mllm_selection,000000297244,4,0.11510869565217391,0.5,2,False,random
coco-rem,000000267457,/home/felix/fiftyone/coco-2017/train/data/000000267457.jpg,train,mllm_selection,000000267457,5,0.0033372365339578453,1.0,3,False,random
coco-rem,000000476874,/home/felix/fiftyone/coco-2017/train/data/000000476874.jpg,train,mllm_selection,000000476874,3,0.278828125,0.0,1,False,random
coco-rem,000000278512,/home/felix/fiftyone/coco-2017/train/data/000000278512.jpg,train,mllm_selection,000000278512,13,0.0015807962529274006,1.0,4,False,random
coco-rem,000000278435,/home/felix/fiftyone/coco-2017/train/data/000000278435.jpg,train,mllm_selection,000000278435,7,0.022072599531615927,0.5714285714285714,4,False,random
coco-rem,000000174573,/home/felix/fiftyone/coco-2017/train/data/000000174573.jpg,train,mllm_selection,000000174573,6,0.3096533203125,0.8333333333333334,5,False,random
coco-rem,000000522270,/home/felix/fiftyone/coco-2017/train/data/000000522270.jpg,train,mllm_selection,000000522270,15,0.014013671875,1.0,6,False,random
coco-rem,000000163818,/home/felix/fiftyone/coco-2017/train/data/000000163818.jpg,train,mllm_selection,000000163818,26,0.0013866666666666667,0.0,2,True,random
coco-rem,000000435187,/home/felix/fiftyone/coco-2017/train/data/000000435187.jpg,train,mllm_selection,000000435187,5,0.010069806889352818,0.8,3,False,random
coco-rem,000000034471,/home/felix/fiftyone/coco-2017/train/data/000000034471.jpg,train,mllm_selection,000000034471,18,0.0016357421875,0.5555555555555556,6,False,random
coco-rem,000000016254,/home/felix/fiftyone/coco-2017/train/data/000000016254.jpg,train,mllm_selection,000000016254,43,0.0019140625,0.09302325581395349,5,False,random
coco-rem,000000386299,/home/felix/fiftyone/coco-2017/train/data/000000386299.jpg,train,mllm_selection,000000386299,2,0.003549473067915691,0.0,1,False,random
coco-rem,000000225931,/home/felix/fiftyone/coco-2017/train/data/000000225931.jpg,train,mllm_selection,000000225931,2,0.030857541079812208,0.0,1,False,random
coco-rem,000000350852,/home/felix/fiftyone/coco-2017/train/data/000000350852.jpg,train,mllm_selection,000000350852,14,0.0006610065901360544,0.9285714285714286,2,True,random
coco-rem,000000426133,/home/felix/fiftyone/coco-2017/train/data/000000426133.jpg,train,mllm_selection,000000426133,4,0.006778666666666666,0.0,4,False,random
coco-rem,000000047101,/home/felix/fiftyone/coco-2017/train/data/000000047101.jpg,train,mllm_selection,000000047101,2,0.008384683098591549,0.0,2,False,random
coco-rem,000000215012,/home/felix/fiftyone/coco-2017/train/data/000000215012.jpg,train,mllm_selection,000000215012,3,0.3561587324766355,0.0,2,False,random
coco-rem,000000088723,/home/felix/fiftyone/coco-2017/train/data/000000088723.jpg,train,mllm_selection,000000088723,7,0.005390625,0.0,4,False,random
coco-rem,000000483213,/home/felix/fiftyone/coco-2017/train/data/000000483213.jpg,train,mllm_selection,000000483213,15,0.0024307243558580457,0.3333333333333333,6,False,random
coco-rem,000000237044,/home/felix/fiftyone/coco-2017/train/data/000000237044.jpg,train,mllm_selection,000000237044,2,0.25718905472636816,1.0,2,False,random
coco-rem,000000104758,/home/felix/fiftyone/coco-2017/train/data/000000104758.jpg,train,mllm_selection,000000104758,4,0.04309469918224299,0.5,1,False,random
coco-rem,000000450570,/home/felix/fiftyone/coco-2017/train/data/000000450570.jpg,train,mllm_selection,000000450570,6,0.006015625,1.0,2,False,random
coco-rem,000000224282,/home/felix/fiftyone/coco-2017/train/data/000000224282.jpg,train,mllm_selection,000000224282,2,0.47334635416666665,1.0,1,False,random
coco-rem,000000182164,/home/felix/fiftyone/coco-2017/train/data/000000182164.jpg,train,mllm_selection,000000182164,5,0.003301056338028169,0.6,4,False,random
coco-rem,000000085254,/home/felix/fiftyone/coco-2017/train/data/000000085254.jpg,train,mllm_selection,000000085254,25,0.003476288056206089,0.4,4,False,random
coco-rem,000000527064,/home/felix/fiftyone/coco-2017/train/data/000000527064.jpg,train,mllm_selection,000000527064,4,0.3740592447916667,1.0,4,False,random
coco-rem,000000146805,/home/felix/fiftyone/coco-2017/train/data/000000146805.jpg,train,mllm_selection,000000146805,8,0.022375,0.25,5,False,random
coco-rem,000000546646,/home/felix/fiftyone/coco-2017/train/data/000000546646.jpg,train,mllm_selection,000000546646,3,0.5145937459951301,0.6666666666666666,3,False,random
coco-rem,000000442321,/home/felix/fiftyone/coco-2017/train/data/000000442321.jpg,train,mllm_selection,000000442321,6,0.18164519906323184,0.8333333333333334,5,False,random
coco-rem,000000426996,/home/felix/fiftyone/coco-2017/train/data/000000426996.jpg,train,mllm_selection,000000426996,10,0.0033854166666666668,0.4,3,False,random
coco-rem,000000471880,/home/felix/fiftyone/coco-2017/train/data/000000471880.jpg,train,mllm_selection,000000471880,2,0.013259488161559889,0.0,2,False,random
coco-rem,000000008547,/home/felix/fiftyone/coco-2017/train/data/000000008547.jpg,train,mllm_selection,000000008547,1,0.33753356205250595,0.0,1,False,random
coco-rem,000000305703,/home/felix/fiftyone/coco-2017/train/data/000000305703.jpg,train,mllm_selection,000000305703,19,0.00208,0.21052631578947367,1,False,random
coco-rem,000000376858,/home/felix/fiftyone/coco-2017/train/data/000000376858.jpg,train,mllm_selection,000000376858,1,0.2181625246062992,0.0,1,False,random
coco-rem,000000441752,/home/felix/fiftyone/coco-2017/train/data/000000441752.jpg,train,mllm_selection,000000441752,7,0.014215225563909775,0.42857142857142855,2,False,random
coco-rem,000000404565,/home/felix/fiftyone/coco-2017/train/data/000000404565.jpg,train,mllm_selection,000000404565,21,0.0018662177985948477,0.5714285714285714,3,False,random
coco-rem,000000204775,/home/felix/fiftyone/coco-2017/train/data/000000204775.jpg,train,mllm_selection,000000204775,6,0.09260930164319249,1.0,3,False,random
coco-rem,000000279129,/home/felix/fiftyone/coco-2017/train/data/000000279129.jpg,train,mllm_selection,000000279129,25,0.005582682291666667,0.12,4,True,random
coco-rem,000000332096,/home/felix/fiftyone/coco-2017/train/data/000000332096.jpg,train,mllm_selection,000000332096,27,0.0009264705882352941,0.8518518518518519,3,False,random
coco-rem,000000294970,/home/felix/fiftyone/coco-2017/train/data/000000294970.jpg,train,mllm_selection,000000294970,11,0.05277611940298507,0.8181818181818182,5,False,random
coco-rem,000000272059,/home/felix/fiftyone/coco-2017/train/data/000000272059.jpg,train,mllm_selection,000000272059,3,0.13138997395833332,0.6666666666666666,3,False,random
coco-rem,000000370503,/home/felix/fiftyone/coco-2017/train/data/000000370503.jpg,train,mllm_selection,000000370503,11,0.0008782201405152225,0.36363636363636365,3,False,random
coco-rem,000000049502,/home/felix/fiftyone/coco-2017/train/data/000000049502.jpg,train,mllm_selection,000000049502,2,0.05155883215962441,1.0,2,False,random
coco-rem,000000043099,/home/felix/fiftyone/coco-2017/train/data/000000043099.jpg,train,mllm_selection,000000043099,1,0.11469594594594594,0.0,1,False,random
coco-rem,000000331129,/home/felix/fiftyone/coco-2017/train/data/000000331129.jpg,train,mllm_selection,000000331129,3,0.00010441527446300715,0.0,2,False,random
coco-rem,000000264362,/home/felix/fiftyone/coco-2017/train/data/000000264362.jpg,train,mllm_selection,000000264362,4,0.07250325520833334,1.0,3,False,random
coco-rem,000000528720,/home/felix/fiftyone/coco-2017/train/data/000000528720.jpg,train,mllm_selection,000000528720,10,0.005329457364341085,0.8,6,False,random
coco-rem,000000450526,/home/felix/fiftyone/coco-2017/train/data/000000450526.jpg,train,mllm_selection,000000450526,4,0.0233251953125,0.5,3,False,random
coco-rem,000000032193,/home/felix/fiftyone/coco-2017/train/data/000000032193.jpg,train,mllm_selection,000000032193,5,0.099521484375,1.0,2,False,random
coco-rem,000000409030,/home/felix/fiftyone/coco-2017/train/data/000000409030.jpg,train,mllm_selection,000000409030,5,0.11972931338028169,1.0,5,False,random
coco-rem,000000425200,/home/felix/fiftyone/coco-2017/train/data/000000425200.jpg,train,mllm_selection,000000425200,3,0.093822983014862,0.6666666666666666,3,False,random
coco-rem,000000039004,/home/felix/fiftyone/coco-2017/train/data/000000039004.jpg,train,mllm_selection,000000039004,3,0.0029296875,0.0,2,False,random
coco-rem,000000445982,/home/felix/fiftyone/coco-2017/train/data/000000445982.jpg,train,mllm_selection,000000445982,3,0.08182218309859154,0.6666666666666666,2,False,random
coco-rem,000000386436,/home/felix/fiftyone/coco-2017/train/data/000000386436.jpg,train,mllm_selection,000000386436,2,0.236003861003861,0.0,1,False,random
coco-rem,000000550972,/home/felix/fiftyone/coco-2017/train/data/000000550972.jpg,train,mllm_selection,000000550972,2,0.19478949652777777,0.0,1,False,random
coco-rem,000000474369,/home/felix/fiftyone/coco-2017/train/data/000000474369.jpg,train,mllm_selection,000000474369,2,0.0018768768768768769,0.0,2,False,random
coco-rem,000000171011,/home/felix/fiftyone/coco-2017/train/data/000000171011.jpg,train,mllm_selection,000000171011,16,0.004986837635869565,0.9375,4,False,random
coco-rem,000000230135,/home/felix/fiftyone/coco-2017/train/data/000000230135.jpg,train,mllm_selection,000000230135,5,0.2751028806584362,1.0,4,False,random
coco-rem,000000237201,/home/felix/fiftyone/coco-2017/train/data/000000237201.jpg,train,mllm_selection,000000237201,2,0.21520444808467742,1.0,2,False,random
coco-rem,000000447424,/home/felix/fiftyone/coco-2017/train/data/000000447424.jpg,train,mllm_selection,000000447424,4,0.27186587324766354,1.0,2,False,random
coco-rem,000000461506,/home/felix/fiftyone/coco-2017/train/data/000000461506.jpg,train,mllm_selection,000000461506,14,0.003237410071942446,1.0,4,False,random
coco-rem,000000024591,/home/felix/fiftyone/coco-2017/train/data/000000024591.jpg,train,mllm_selection,000000024591,6,0.0012646484375,0.3333333333333333,2,False,random
coco-rem,000000050096,/home/felix/fiftyone/coco-2017/train/data/000000050096.jpg,train,mllm_selection,000000050096,4,0.0036630306603773585,0.0,3,False,random
coco-rem,000000100159,/home/felix/fiftyone/coco-2017/train/data/000000100159.jpg,train,mllm_selection,000000100159,3,0.09327777777777778,0.6666666666666666,3,False,random
coco-rem,000000366934,/home/felix/fiftyone/coco-2017/train/data/000000366934.jpg,train,mllm_selection,000000366934,18,0.004436841334894613,0.6666666666666666,1,False,random
coco-rem,000000304374,/home/felix/fiftyone/coco-2017/train/data/000000304374.jpg,train,mllm_selection,000000304374,102,0.005830508474576271,0.5,1,False,random
coco-rem,000000033924,/home/felix/fiftyone/coco-2017/train/data/000000033924.jpg,train,mllm_selection,000000033924,4,0.1810107421875,1.0,4,False,random
coco-rem,000000500323,/home/felix/fiftyone/coco-2017/train/data/000000500323.jpg,train,mllm_selection,000000500323,12,0.05355239786856128,1.0,3,False,random
coco-rem,000000115404,/home/felix/fiftyone/coco-2017/train/data/000000115404.jpg,train,mllm_selection,000000115404,15,0.003011029411764706,0.13333333333333333,4,False,random
coco-rem,000000438095,/home/felix/fiftyone/coco-2017/train/data/000000438095.jpg,train,mllm_selection,000000438095,15,0.007109375,0.9333333333333333,4,False,random
coco-rem,000000480487,/home/felix/fiftyone/coco-2017/train/data/000000480487.jpg,train,mllm_selection,000000480487,6,0.027589518229166665,0.3333333333333333,5,False,random
coco-rem,000000447941,/home/felix/fiftyone/coco-2017/train/data/000000447941.jpg,train,mllm_selection,000000447941,22,0.014028309628008754,0.9545454545454546,5,False,random
coco-rem,000000225571,/home/felix/fiftyone/coco-2017/train/data/000000225571.jpg,train,mllm_selection,000000225571,2,0.00425,1.0,2,False,random
coco-rem,000000493741,/home/felix/fiftyone/coco-2017/train/data/000000493741.jpg,train,mllm_selection,000000493741,3,0.021861979166666667,1.0,3,False,random
coco-rem,000000355826,/home/felix/fiftyone/coco-2017/train/data/000000355826.jpg,train,mllm_selection,000000355826,10,0.0026919958726415094,0.9,3,False,random
coco-rem,000000198785,/home/felix/fiftyone/coco-2017/train/data/000000198785.jpg,train,mllm_selection,000000198785,4,0.19630045572916666,0.0,2,False,random
coco-rem,000000337728,/home/felix/fiftyone/coco-2017/train/data/000000337728.jpg,train,mllm_selection,000000337728,4,0.0004665544496487119,1.0,2,False,random
coco-rem,000000177253,/home/felix/fiftyone/coco-2017/train/data/000000177253.jpg,train,mllm_selection,000000177253,417,0.0007161458333333333,0.1342925659472422,5,False,random
coco-rem,000000253432,/home/felix/fiftyone/coco-2017/train/data/000000253432.jpg,train,mllm_selection,000000253432,12,0.029490559895833334,1.0,4,False,random
coco-rem,000000013175,/home/felix/fiftyone/coco-2017/train/data/000000013175.jpg,train,mllm_selection,000000013175,2,0.3716133635831382,1.0,2,False,random
coco-rem,000000218784,/home/felix/fiftyone/coco-2017/train/data/000000218784.jpg,train,mllm_selection,000000218784,3,0.0211211943793911,0.0,3,False,random
coco-rem,000000359659,/home/felix/fiftyone/coco-2017/train/data/000000359659.jpg,train,mllm_selection,000000359659,2,0.036952,0.0,2,False,random
coco-rem,000000565570,/home/felix/fiftyone/coco-2017/train/data/000000565570.jpg,train,mllm_selection,000000565570,3,0.01314673013245033,0.6666666666666666,3,False,random
coco-rem,000000056435,/home/felix/fiftyone/coco-2017/train/data/000000056435.jpg,train,mllm_selection,000000056435,5,0.024704391891891893,0.8,3,False,random
coco-rem,000000348841,/home/felix/fiftyone/coco-2017/train/data/000000348841.jpg,train,mllm_selection,000000348841,3,0.0630342505854801,0.0,2,False,random
coco-rem,000000070921,/home/felix/fiftyone/coco-2017/train/data/000000070921.jpg,train,mllm_selection,000000070921,6,0.06035340507075472,1.0,2,False,random
coco-rem,000000480977,/home/felix/fiftyone/coco-2017/train/data/000000480977.jpg,train,mllm_selection,000000480977,6,0.06482443337912087,0.6666666666666666,3,False,random
coco-rem,000000576622,/home/felix/fiftyone/coco-2017/train/data/000000576622.jpg,train,mllm_selection,000000576622,5,0.0025687939110070257,0.0,3,False,random
coco-rem,000000014352,/home/felix/fiftyone/coco-2017/train/data/000000014352.jpg,train,mllm_selection,000000014352,5,0.0014929742388758783,0.4,4,False,random
coco-rem,000000183379,/home/felix/fiftyone/coco-2017/train/data/000000183379.jpg,train,mllm_selection,000000183379,13,0.0029622395833333332,0.5384615384615384,5,False,random
coco-rem,000000221000,/home/felix/fiftyone/coco-2017/train/data/000000221000.jpg,train,mllm_selection,000000221000,7,0.026389973958333333,0.8571428571428571,5,False,random
coco-rem,000000282768,/home/felix/fiftyone/coco-2017/train/data/000000282768.jpg,train,mllm_selection,000000282768,3,0.017066666666666667,0.0,3,False,random
coco-rem,000000286058,/home/felix/fiftyone/coco-2017/train/data/000000286058.jpg,train,mllm_selection,000000286058,1,0.47248697916666665,0.0,1,False,random
coco-rem,000000495433,/home/felix/fiftyone/coco-2017/train/data/000000495433.jpg,train,mllm_selection,000000495433,23,0.013072643979057592,0.34782608695652173,1,False,random
