image_id;level
000000131300;2
000000203667;3
000000313097;4
000000410084;2
000000114784;3
000000351726;3
000000157032;2
000000270070;4
000000212675;2
000000529886;4
000000504099;3
000000057323;3
000000567949;3
000000548538;3
000000215357;3
000000287322;3
000000154656;1
000000568554;3
000000094859;3
000000470880;3
000000501299;3
000000522813;2
000000455808;3
000000166344;3
000000401336;2
000000192577;2
000000278763;4
000000205693;2
000000511341;3
000000261617;2
000000452783;2
000000435686;3
000000530417;3
000000262862;2
000000412365;3
000000072899;3
000000208479;2
000000502419;3
000000288654;2
000000301344;2
000000353694;2
000000359959;2
000000116708;3
000000062053;4
000000188515;4
000000128299;3
000000303144;3
000000342206;3
000000064629;2
000000119854;3
000000212197;4
000000473616;4
000000300580;1
000000221474;3
000000205308;3
000000580152;2
000000022420;3
000000126299;3
000000182773;2
000000490654;3
000000542755;2
000000426705;3
000000495079;2
000000443209;2
000000226374;3
000000164680;3
000000322212;3
000000187533;3
000000369331;3
000000534914;3
000000398183;3
000000216026;2
000000127751;3
000000573830;3
000000266273;3
000000053458;2
000000543618;2
000000261906;2
000000452470;4
000000223474;4
000000465693;3
000000053546;4
000000114177;3
000000161771;2
000000039998;3
000000352814;3
000000321262;3
000000374062;2
000000345658;1
000000130740;4
000000101431;4
000000526732;4
000000288347;3
000000369153;2
000000569742;3
000000141330;2
000000117028;3
000000253784;3
000000080260;3
000000212714;3
000000096466;3
000000524500;4
000000325369;4
000000235319;2
000000339793;3
000000536575;4
000000189425;3
000000456708;4
000000521361;3
000000400710;3
000000412491;3
000000279957;2
000000226348;4
000000089128;4
000000003386;2
000000089378;3
000000276634;3
000000029751;2
000000366179;4
000000288639;2
000000110002;4
000000063408;3
000000115043;3
000000351621;2
000000442414;3
000000192437;3
000000289107;3
000000179811;1
000000341752;2
000000215223;3
000000485710;3
000000223776;3
000000236279;2
000000316181;2
000000250599;4
000000046473;3
000000389445;3
000000528900;3
000000123975;4
000000225731;2
000000414754;2
000000512912;2
000000469912;3
000000137595;3
000000376046;3
000000536374;4
000000058021;4
000000507237;3
000000362722;3
000000252768;2
000000036547;3
000000271422;3
000000017967;3
000000504598;3
000000042347;3
000000389729;3
000000033408;2
000000501936;3
000000388123;3
000000224537;3
000000424823;3
000000203965;3
000000129037;3
000000381972;3
000000024402;3
000000121929;3
000000091460;2
000000500650;3
000000504868;3
000000004392;2
000000205604;3
000000400286;3
000000331409;3
000000015518;3
000000099299;2
000000509700;4
000000472432;3
000000224670;4
000000532414;3
000000091911;4
000000019136;3
000000544260;2
000000335844;3
000000164183;3
000000288227;3
000000367005;2
000000385687;3
000000038572;4
000000154783;3
000000205547;4
000000510150;3
000000561814;2
000000082844;2
000000296099;3
000000528882;2
000000413079;3
000000130163;3
000000064103;2
000000046038;3
000000273841;3
000000127235;4
000000206909;2
000000241559;4
000000527899;3
000000106834;2
000000046869;3
000000071596;3
000000073141;4
000000433993;3
000000272970;4
000000157109;2
000000405283;2
000000190884;2
000000111235;3
000000107108;2
000000065616;3
000000405531;3
000000513900;2
000000412876;3
000000071301;4
000000122981;2
000000344703;3
000000056132;3
000000017438;2
000000576944;3
000000324866;3
000000576749;3
000000511075;3
