image_id;level
000000499168;2
000000097021;3
000000544329;
000000227422;3
000000029593;3
000000400975;2
000000229529;3
000000565625;2
000000085956;2
000000351554;2
000000028010;3
000000034475;4
000000017966;3
000000499274;3
000000469896;3
000000244317;2
000000566927;
000000427382;3
000000516782;4
000000512380;2
000000230991;3
000000423165;3
000000395749;3
000000432569;3
000000140473;2
000000545181;3
000000575909;2
000000102634;3
000000402378;3
000000191280;4
000000542325;3
000000396862;4
000000006451;2
000000519035;2
000000344190;3
000000373758;4
000000427232;3
000000435750;2
000000284386;4
000000323599;2
000000141587;2
000000230548;2
000000019157;3
000000552159;4
000000383210;4
000000469195;2
000000530631;4
000000483047;3
000000325836;3
000000372625;3
000000215092;3
000000281210;2
000000023035;3
000000233365;3
000000207805;4
000000239458;2
000000385577;3
000000496687;2
000000165750;3
000000198557;3
000000546952;4
000000275930;2
000000010785;3
000000191716;3
000000151375;3
000000211186;3
000000454867;3
000000350514;3
000000334752;4
000000331162;3
000000102056;3
000000458802;3
000000428079;4
000000290282;3
000000300782;3
000000450800;3
000000131084;3
000000234091;3
000000270586;3
000000215407;3
000000211172;3
000000235683;4
000000250578;4
000000458361;4
000000062017;2
000000160815;4
000000419819;2
000000172492;3
000000496430;4
000000550056;4
000000491872;2
000000175334;2
000000268927;3
000000047952;3
000000441824;3
000000061945;4
000000338156;3
000000412914;4
000000429990;
000000140352;3
000000418692;4
000000045840;3
000000485946;2
000000565070;4
000000100560;3
000000067776;2
000000366651;3
000000383389;3
000000518932;4
000000234728;3
000000470004;4
000000258676;3
000000435764;3
000000574208;3
000000458156;1
000000431853;4
000000433446;3
000000572572;3
000000521652;4
000000050960;3
000000132067;4
000000189129;3
000000015919;3
000000547644;3
000000286450;3
000000271897;3
000000267691;4
000000533677;3
000000263668;3
000000490244;4
000000576397;3
000000160866;3
000000477718;3
000000107797;4
000000221044;4
000000248771;3
000000297175;2
000000220187;4
000000382729;2
000000160139;2
000000555101;4
000000103804;3
000000258136;
000000198724;2
000000043226;3
000000237372;3
000000145699;3
000000236630;4
000000106043;3
000000537337;4
000000530313;4
000000111245;2
000000028806;
000000198508;4
000000507263;4
000000310772;4
000000289510;3
000000209904;4
000000525087;4
000000022482;3
000000439837;4
000000370831;3
000000550842;3
000000550392;3
000000032044;3
000000202842;3
000000011209;4
000000150212;2
000000488731;3
000000324962;3
000000284366;3
000000288724;4
000000446354;4
000000365205;2
000000121718;3
000000458611;3
000000486571;4
000000162887;4
000000574135;4
000000365652;4
000000379672;4
000000314693;2
000000442232;3
000000183007;3
000000536200;3
000000515837;3
000000300786;4
000000215215;1
000000357805;3
000000249273;2
000000576709;2
000000227134;2
000000097365;3
000000397241;2
000000458870;2
000000341189;2
000000384641;3
000000103877;2
000000149566;
000000295334;3
000000119414;3
000000255741;3
000000303520;4
000000184889;3
000000040407;3
000000318200;4
000000201375;2
000000404271;2
000000459585;2
000000280087;3
000000091948;3
000000470770;3
000000353981;3
000000428440;3
000000398419;4
000000124627;4
000000113898;4
000000511774;3
000000226136;3
000000037717;3
000000030852;3
000000409707;3
000000212757;3
000000432615;3
000000111180;3
000000107216;2
000000083507;2
000000427449;3
000000468346;4
000000448944;3
000000318637;4
000000570268;2
000000449598;3
000000068381;2
000000402806;2
000000293072;
000000348702;4
000000366648;4
000000185229;
000000068003;4
000000519076;4
000000470516;3
000000205344;3
000000341232;3
000000363344;2
000000472405;4
000000567495;2
000000049369;4
000000380122;3
000000402420;3
000000025758;3
000000571185;3
000000305501;3
000000080044;3
000000487612;4
000000410373;3
000000393735;2
000000561047;3
000000416188;2
000000133237;3
000000266442;3
000000059584;2
000000466665;3
000000519707;4
000000030548;2
000000267284;4
000000401398;3
000000459537;2
000000161603;4
000000247909;4
000000555847;3
000000215376;3
000000512845;
000000418653;3
000000049095;3
000000529787;2
000000356733;3
000000082275;2
000000541999;3
000000026436;3
000000217054;2
000000364683;2
000000246342;3
000000402671;2
000000310906;3
000000426252;3
000000376911;3
000000114173;3
000000132212;4
000000389159;4
000000364010;2
000000145211;
000000405271;3
000000231267;2
000000016362;4
000000415856;3
000000027776;3
000000328412;3
000000264930;3
000000128553;3
000000536237;3
000000441473;3
000000170601;3
000000448826;4
000000046809;3
000000181876;3
000000155270;4
000000052827;3
000000578060;2
000000485142;4
000000379630;3
000000464296;2
000000155496;3
000000460496;3
000000557065;3
000000447983;2
000000512864;3
000000181851;3
000000134697;2
000000288219;3
000000579909;4
000000124002;2
000000024264;2
000000065955;2
000000319142;2
000000426064;3
000000397365;3
000000193444;3
000000030210;4
000000529061;3
000000404222;3
000000184431;4
000000110759;2
000000396661;4
000000151892;2
000000403830;3
000000240243;3
000000021674;3
000000421889;2
000000351268;3
000000121690;2
000000364436;2
000000424989;4
000000434326;3
000000013292;3
000000475403;4
000000104211;3
000000251232;3
000000287228;4
000000061409;3
000000053361;3
000000319591;2
000000175830;3
000000231362;3
000000007625;3
000000107516;4
000000245505;2
000000095422;4
000000463452;3
000000258017;3
000000147591;4
000000190700;2
000000409239;2
000000133609;3
000000382345;3
000000211158;3
000000217938;3
000000320137;4
000000392985;3
000000536366;2
000000111824;2
000000258089;3
000000177323;3
000000048719;3
000000497873;4
000000524059;2
000000307272;2
000000091969;3
000000101573;3
000000185555;4
000000108392;4
000000402855;3
000000377155;3
000000333124;3
000000448759;3
000000150717;3
000000535013;2
000000392871;3
000000132621;4
000000264619;3
000000232819;2
000000132612;3
000000478805;4
000000097270;2
000000083045;2
000000527219;3
000000202918;2
000000099443;2
000000122537;3
000000495356;3
000000416705;4
000000169634;3
000000372536;2
000000156284;2
000000329752;3
000000067207;3
000000054335;4
000000276169;2
000000340804;4
000000460370;4
000000106895;2
000000073016;4
000000298225;3
000000129699;4
000000502126;3
000000221317;4
000000260129;4
000000004904;3
000000250877;4
000000292227;4
000000400596;3
000000557811;3
000000506388;3
000000193972;3
000000081826;3
000000171536;4
000000067577;3
000000043933;3
000000563301;3
000000565245;3
000000241390;3
000000568155;3
000000336167;4
000000302489;4
000000464602;2
000000478922;3
000000551170;3
000000573622;3
000000487970;2
000000135797;4
000000013900;2
000000436511;3
000000438539;4
000000031653;2
000000007735;4
000000503569;3
000000471039;4
000000442811;4
000000332943;2
000000213694;3
000000505188;4
000000049819;3
000000221536;3
000000001903;2
000000489900;3
000000264962;3
000000392320;4
000000006409;3
000000301965;4
000000069311;3
000000186968;3
000000347292;3
000000546352;4
000000118471;2
000000038053;4
000000034097;3
000000046085;2
000000065900;4
